Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.522 [0.475 - 0.571],0.512 [0.510 - 0.514],0.509 [0.431 - 0.594],0.512 [0.510 - 0.514],0.001 [0.001 - 0.001],0.021 [-0.056 - 0.107],0.002 [0.001 - 0.002]
Demographic,0.505 [0.467 - 0.542],0.505 [0.503 - 0.507],0.511 [0.438 - 0.586],0.505 [0.503 - 0.507],0.001 [0.001 - 0.001],0.015 [-0.056 - 0.092],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.518 [0.469 - 0.575],0.516 [0.514 - 0.518],0.515 [0.439 - 0.613],0.516 [0.514 - 0.518],0.001 [0.001 - 0.001],0.030 [-0.043 - 0.128],0.002 [0.001 - 0.002]
