Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.489 [0.476 - 0.504],0.486 [0.484 - 0.488],0.486 [0.465 - 0.509],0.486 [0.484 - 0.488],0.007 [0.006 - 0.007],-0.028 [-0.050 - -0.004],0.013 [0.013 - 0.014]
Demographic,0.548 [0.530 - 0.565],0.548 [0.546 - 0.550],0.554 [0.524 - 0.579],0.548 [0.546 - 0.550],0.009 [0.008 - 0.009],0.102 [0.072 - 0.126],0.017 [0.016 - 0.018]
Metabolite+Demographic,0.545 [0.528 - 0.562],0.540 [0.537 - 0.542],0.543 [0.509 - 0.563],0.540 [0.537 - 0.542],0.008 [0.008 - 0.009],0.082 [0.047 - 0.102],0.017 [0.015 - 0.018]
