Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.577 [0.554 - 0.601],0.563 [0.561 - 0.565],0.562 [0.516 - 0.610],0.563 [0.561 - 0.565],0.003 [0.003 - 0.003],0.124 [0.080 - 0.173],0.006 [0.006 - 0.007]
Demographic,0.634 [0.613 - 0.655],0.601 [0.599 - 0.603],0.600 [0.567 - 0.641],0.601 [0.599 - 0.603],0.004 [0.003 - 0.004],0.201 [0.168 - 0.243],0.007 [0.007 - 0.008]
Metabolite+Demographic,0.642 [0.618 - 0.665],0.595 [0.593 - 0.597],0.596 [0.559 - 0.631],0.595 [0.593 - 0.597],0.004 [0.003 - 0.004],0.192 [0.154 - 0.226],0.007 [0.006 - 0.008]
