Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.520 [0.480 - 0.575],0.525 [0.523 - 0.527],0.512 [0.445 - 0.595],0.525 [0.523 - 0.527],0.001 [0.001 - 0.001],0.037 [-0.030 - 0.119],0.002 [0.001 - 0.002]
Demographic,0.460 [0.406 - 0.517],0.466 [0.463 - 0.468],0.457 [0.392 - 0.531],0.466 [0.463 - 0.468],0.001 [0.001 - 0.001],-0.079 [-0.141 - -0.002],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.513 [0.472 - 0.569],0.522 [0.519 - 0.523],0.518 [0.454 - 0.599],0.522 [0.519 - 0.523],0.001 [0.001 - 0.001],0.039 [-0.025 - 0.121],0.002 [0.001 - 0.002]
