Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.543 [0.520 - 0.571],0.525 [0.522 - 0.527],0.525 [0.488 - 0.572],0.525 [0.522 - 0.527],0.003 [0.002 - 0.003],0.049 [0.014 - 0.096],0.005 [0.005 - 0.006]
Demographic,0.587 [0.561 - 0.625],0.563 [0.561 - 0.565],0.560 [0.521 - 0.620],0.563 [0.561 - 0.565],0.003 [0.003 - 0.003],0.123 [0.083 - 0.183],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.580 [0.556 - 0.610],0.550 [0.548 - 0.552],0.549 [0.508 - 0.597],0.550 [0.548 - 0.552],0.003 [0.003 - 0.003],0.100 [0.058 - 0.148],0.006 [0.005 - 0.006]
