Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.625 [0.607 - 0.642],0.594 [0.592 - 0.597],0.592 [0.554 - 0.624],0.594 [0.592 - 0.597],0.006 [0.005 - 0.006],0.186 [0.147 - 0.219],0.012 [0.011 - 0.013]
Demographic,0.762 [0.749 - 0.773],0.704 [0.702 - 0.706],0.701 [0.677 - 0.728],0.704 [0.702 - 0.706],0.010 [0.009 - 0.010],0.405 [0.381 - 0.432],0.019 [0.018 - 0.020]
Metabolite+Demographic,0.763 [0.750 - 0.773],0.703 [0.701 - 0.704],0.698 [0.672 - 0.726],0.703 [0.701 - 0.704],0.010 [0.009 - 0.010],0.402 [0.375 - 0.429],0.019 [0.018 - 0.020]
