Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.449 [0.431 - 0.470],0.459 [0.456 - 0.461],0.459 [0.431 - 0.491],0.459 [0.456 - 0.461],0.003 [0.003 - 0.004],-0.083 [-0.109 - -0.049],0.007 [0.006 - 0.007]
Demographic,0.458 [0.441 - 0.475],0.471 [0.469 - 0.473],0.474 [0.445 - 0.501],0.471 [0.469 - 0.473],0.004 [0.003 - 0.004],-0.056 [-0.085 - -0.028],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.448 [0.430 - 0.473],0.461 [0.459 - 0.463],0.464 [0.433 - 0.499],0.461 [0.459 - 0.463],0.003 [0.003 - 0.004],-0.075 [-0.107 - -0.040],0.007 [0.006 - 0.007]
