Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.672 [0.662 - 0.683],0.625 [0.622 - 0.627],0.623 [0.600 - 0.644],0.625 [0.622 - 0.627],0.016 [0.015 - 0.017],0.248 [0.225 - 0.269],0.031 [0.030 - 0.033]
Demographic,0.587 [0.577 - 0.598],0.559 [0.557 - 0.562],0.552 [0.534 - 0.570],0.560 [0.557 - 0.562],0.012 [0.012 - 0.013],0.112 [0.093 - 0.130],0.024 [0.023 - 0.025]
Metabolite+Demographic,0.689 [0.679 - 0.699],0.639 [0.636 - 0.641],0.637 [0.617 - 0.661],0.639 [0.636 - 0.641],0.017 [0.016 - 0.018],0.276 [0.256 - 0.298],0.033 [0.032 - 0.035]
