Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.726 [0.711 - 0.744],0.671 [0.669 - 0.673],0.668 [0.644 - 0.701],0.671 [0.669 - 0.673],0.010 [0.009 - 0.011],0.339 [0.314 - 0.371],0.020 [0.018 - 0.021]
Demographic,0.664 [0.649 - 0.681],0.626 [0.624 - 0.628],0.621 [0.594 - 0.652],0.626 [0.624 - 0.628],0.008 [0.007 - 0.009],0.246 [0.220 - 0.279],0.016 [0.015 - 0.017]
Metabolite+Demographic,0.731 [0.719 - 0.748],0.678 [0.677 - 0.681],0.676 [0.654 - 0.713],0.678 [0.677 - 0.681],0.010 [0.010 - 0.011],0.355 [0.333 - 0.392],0.020 [0.019 - 0.022]
