Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.662 [0.616 - 0.720],0.626 [0.624 - 0.628],0.618 [0.541 - 0.711],0.626 [0.624 - 0.628],0.001 [0.001 - 0.001],0.244 [0.167 - 0.336],0.002 [0.001 - 0.002]
Demographic,0.623 [0.575 - 0.681],0.598 [0.596 - 0.600],0.595 [0.518 - 0.708],0.598 [0.596 - 0.600],0.001 [0.001 - 0.001],0.193 [0.116 - 0.307],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.690 [0.644 - 0.740],0.647 [0.644 - 0.649],0.648 [0.556 - 0.734],0.647 [0.645 - 0.649],0.001 [0.001 - 0.001],0.295 [0.201 - 0.381],0.002 [0.002 - 0.002]
