Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.556 [0.551 - 0.563],0.543 [0.541 - 0.545],0.543 [0.536 - 0.551],0.543 [0.541 - 0.546],0.069 [0.068 - 0.071],0.086 [0.079 - 0.095],0.123 [0.121 - 0.126]
Demographic,0.609 [0.602 - 0.613],0.575 [0.573 - 0.577],0.575 [0.565 - 0.583],0.575 [0.573 - 0.577],0.078 [0.076 - 0.080],0.150 [0.139 - 0.158],0.137 [0.134 - 0.141]
Metabolite+Demographic,0.609 [0.602 - 0.614],0.577 [0.576 - 0.579],0.578 [0.567 - 0.587],0.577 [0.576 - 0.580],0.079 [0.077 - 0.081],0.156 [0.144 - 0.165],0.139 [0.135 - 0.142]
