Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.607 [0.576 - 0.628],0.586 [0.583 - 0.587],0.585 [0.535 - 0.622],0.586 [0.584 - 0.587],0.004 [0.003 - 0.004],0.170 [0.122 - 0.207],0.007 [0.006 - 0.008]
Demographic,0.625 [0.600 - 0.652],0.598 [0.596 - 0.600],0.593 [0.552 - 0.639],0.598 [0.596 - 0.600],0.004 [0.003 - 0.004],0.191 [0.151 - 0.237],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.638 [0.613 - 0.661],0.601 [0.599 - 0.603],0.594 [0.556 - 0.632],0.601 [0.599 - 0.603],0.004 [0.003 - 0.004],0.194 [0.156 - 0.232],0.007 [0.007 - 0.008]
