Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.480 - 0.590],0.523 [0.521 - 0.525],0.510 [0.452 - 0.624],0.523 [0.521 - 0.526],0.001 [0.001 - 0.001],0.034 [-0.024 - 0.148],0.002 [0.001 - 0.002]
Demographic,0.614 [0.580 - 0.650],0.588 [0.586 - 0.591],0.591 [0.519 - 0.641],0.588 [0.586 - 0.591],0.001 [0.001 - 0.001],0.180 [0.108 - 0.229],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.569 [0.520 - 0.620],0.557 [0.555 - 0.559],0.556 [0.468 - 0.621],0.557 [0.555 - 0.559],0.001 [0.001 - 0.001],0.112 [0.025 - 0.179],0.002 [0.001 - 0.002]
