Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.784 [0.774 - 0.798],0.715 [0.714 - 0.717],0.716 [0.692 - 0.745],0.715 [0.714 - 0.717],0.011 [0.010 - 0.012],0.431 [0.408 - 0.460],0.021 [0.020 - 0.023]
Demographic,0.935 [0.931 - 0.940],0.865 [0.863 - 0.866],0.869 [0.844 - 0.886],0.865 [0.863 - 0.866],0.027 [0.025 - 0.029],0.734 [0.709 - 0.750],0.052 [0.049 - 0.056]
Metabolite+Demographic,0.949 [0.945 - 0.954],0.887 [0.885 - 0.888],0.888 [0.870 - 0.907],0.887 [0.885 - 0.888],0.033 [0.030 - 0.035],0.774 [0.757 - 0.795],0.063 [0.059 - 0.067]
