Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.498 [0.475 - 0.520],0.505 [0.503 - 0.508],0.510 [0.467 - 0.546],0.506 [0.503 - 0.508],0.004 [0.003 - 0.004],0.014 [-0.028 - 0.051],0.007 [0.006 - 0.008]
Demographic,0.618 [0.598 - 0.638],0.597 [0.595 - 0.599],0.595 [0.561 - 0.637],0.597 [0.595 - 0.599],0.005 [0.005 - 0.006],0.193 [0.159 - 0.234],0.011 [0.009 - 0.011]
Metabolite+Demographic,0.616 [0.590 - 0.637],0.601 [0.599 - 0.603],0.598 [0.563 - 0.636],0.601 [0.599 - 0.603],0.005 [0.005 - 0.006],0.199 [0.165 - 0.238],0.011 [0.010 - 0.011]
