Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.716 [0.700 - 0.730],0.667 [0.665 - 0.670],0.670 [0.646 - 0.688],0.667 [0.665 - 0.670],0.014 [0.013 - 0.015],0.338 [0.313 - 0.357],0.028 [0.026 - 0.029]
Demographic,0.707 [0.693 - 0.719],0.647 [0.645 - 0.649],0.647 [0.625 - 0.671],0.647 [0.645 - 0.649],0.013 [0.012 - 0.014],0.294 [0.271 - 0.319],0.025 [0.024 - 0.027]
Metabolite+Demographic,0.742 [0.727 - 0.756],0.679 [0.677 - 0.681],0.679 [0.656 - 0.706],0.679 [0.677 - 0.681],0.015 [0.014 - 0.016],0.358 [0.334 - 0.384],0.029 [0.028 - 0.031]
