Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.479 [0.424 - 0.535],0.482 [0.481 - 0.484],0.484 [0.378 - 0.562],0.482 [0.481 - 0.484],0.001 [0.000 - 0.001],-0.033 [-0.139 - 0.044],0.001 [0.001 - 0.001]
Demographic,0.649 [0.601 - 0.703],0.618 [0.616 - 0.620],0.615 [0.527 - 0.718],0.618 [0.616 - 0.620],0.001 [0.001 - 0.001],0.234 [0.144 - 0.336],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.595 [0.542 - 0.647],0.605 [0.603 - 0.607],0.610 [0.522 - 0.683],0.605 [0.603 - 0.607],0.001 [0.001 - 0.001],0.215 [0.127 - 0.289],0.002 [0.001 - 0.002]
