Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.607 [0.593 - 0.621],0.585 [0.582 - 0.587],0.586 [0.559 - 0.609],0.585 [0.582 - 0.587],0.009 [0.008 - 0.009],0.170 [0.144 - 0.194],0.017 [0.016 - 0.018]
Demographic,0.676 [0.665 - 0.686],0.626 [0.624 - 0.628],0.625 [0.604 - 0.647],0.626 [0.624 - 0.628],0.010 [0.010 - 0.011],0.250 [0.230 - 0.274],0.020 [0.019 - 0.022]
Metabolite+Demographic,0.665 [0.648 - 0.676],0.617 [0.615 - 0.620],0.617 [0.587 - 0.642],0.617 [0.615 - 0.620],0.010 [0.009 - 0.011],0.235 [0.204 - 0.259],0.019 [0.018 - 0.021]
