Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.752 [0.703 - 0.788],0.677 [0.675 - 0.679],0.675 [0.600 - 0.751],0.677 [0.675 - 0.679],0.001 [0.001 - 0.002],0.353 [0.278 - 0.428],0.003 [0.002 - 0.003]
Demographic,0.729 [0.689 - 0.771],0.669 [0.668 - 0.671],0.677 [0.586 - 0.754],0.669 [0.668 - 0.671],0.001 [0.001 - 0.002],0.346 [0.254 - 0.424],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.794 [0.747 - 0.837],0.732 [0.731 - 0.734],0.727 [0.665 - 0.811],0.732 [0.731 - 0.734],0.002 [0.001 - 0.002],0.459 [0.398 - 0.543],0.003 [0.003 - 0.004]
