Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.770 [0.746 - 0.791],0.695 [0.693 - 0.697],0.693 [0.640 - 0.745],0.695 [0.693 - 0.697],0.003 [0.003 - 0.004],0.388 [0.336 - 0.441],0.006 [0.006 - 0.007]
Demographic,0.922 [0.912 - 0.931],0.845 [0.844 - 0.846],0.846 [0.810 - 0.885],0.845 [0.844 - 0.846],0.008 [0.007 - 0.009],0.691 [0.655 - 0.729],0.015 [0.014 - 0.017]
Metabolite+Demographic,0.935 [0.924 - 0.945],0.871 [0.870 - 0.873],0.871 [0.834 - 0.912],0.871 [0.870 - 0.873],0.010 [0.009 - 0.011],0.742 [0.705 - 0.783],0.019 [0.017 - 0.022]
