Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.627 [0.599 - 0.652],0.591 [0.589 - 0.594],0.593 [0.542 - 0.633],0.591 [0.589 - 0.594],0.003 [0.003 - 0.004],0.184 [0.133 - 0.223],0.007 [0.006 - 0.007]
Demographic,0.662 [0.637 - 0.687],0.619 [0.617 - 0.621],0.617 [0.571 - 0.656],0.619 [0.617 - 0.621],0.004 [0.003 - 0.004],0.236 [0.190 - 0.277],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.677 [0.651 - 0.698],0.647 [0.645 - 0.649],0.649 [0.600 - 0.685],0.647 [0.645 - 0.649],0.004 [0.004 - 0.005],0.296 [0.247 - 0.331],0.008 [0.007 - 0.009]
