Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.786 [0.748 - 0.823],0.722 [0.720 - 0.724],0.724 [0.667 - 0.794],0.722 [0.720 - 0.724],0.002 [0.002 - 0.002],0.447 [0.388 - 0.516],0.004 [0.004 - 0.005]
Demographic,0.781 [0.745 - 0.821],0.740 [0.738 - 0.742],0.737 [0.680 - 0.806],0.740 [0.738 - 0.742],0.002 [0.002 - 0.003],0.477 [0.421 - 0.546],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.842 [0.807 - 0.870],0.785 [0.784 - 0.787],0.793 [0.732 - 0.834],0.785 [0.784 - 0.787],0.003 [0.003 - 0.003],0.579 [0.517 - 0.620],0.006 [0.005 - 0.007]
