Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.809 [0.794 - 0.825],0.744 [0.742 - 0.746],0.746 [0.715 - 0.776],0.744 [0.742 - 0.746],0.009 [0.009 - 0.010],0.490 [0.459 - 0.520],0.019 [0.017 - 0.020]
Demographic,0.785 [0.767 - 0.797],0.711 [0.709 - 0.713],0.713 [0.677 - 0.740],0.711 [0.709 - 0.713],0.008 [0.007 - 0.009],0.423 [0.388 - 0.450],0.016 [0.014 - 0.017]
Metabolite+Demographic,0.834 [0.818 - 0.850],0.763 [0.761 - 0.764],0.762 [0.734 - 0.791],0.763 [0.761 - 0.764],0.010 [0.010 - 0.011],0.525 [0.496 - 0.552],0.021 [0.019 - 0.022]
