Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.726 [0.721 - 0.731],0.664 [0.662 - 0.666],0.665 [0.652 - 0.676],0.664 [0.662 - 0.666],0.047 [0.045 - 0.048],0.329 [0.316 - 0.339],0.087 [0.084 - 0.090]
Demographic,0.652 [0.644 - 0.658],0.609 [0.607 - 0.611],0.606 [0.592 - 0.620],0.609 [0.607 - 0.611],0.037 [0.036 - 0.038],0.215 [0.202 - 0.229],0.070 [0.067 - 0.072]
Metabolite+Demographic,0.754 [0.749 - 0.759],0.679 [0.677 - 0.680],0.679 [0.664 - 0.690],0.679 [0.677 - 0.680],0.050 [0.048 - 0.051],0.358 [0.344 - 0.368],0.093 [0.090 - 0.095]
