Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.569 [0.553 - 0.584],0.550 [0.548 - 0.552],0.548 [0.522 - 0.576],0.550 [0.548 - 0.552],0.011 [0.010 - 0.011],0.098 [0.072 - 0.125],0.021 [0.019 - 0.022]
Demographic,0.591 [0.578 - 0.603],0.569 [0.567 - 0.572],0.569 [0.543 - 0.592],0.569 [0.567 - 0.572],0.012 [0.011 - 0.012],0.138 [0.111 - 0.161],0.023 [0.021 - 0.024]
Metabolite+Demographic,0.595 [0.579 - 0.610],0.572 [0.570 - 0.573],0.572 [0.547 - 0.600],0.572 [0.570 - 0.574],0.012 [0.011 - 0.013],0.144 [0.120 - 0.171],0.023 [0.021 - 0.025]
