Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.565 [0.523 - 0.615],0.553 [0.551 - 0.555],0.552 [0.487 - 0.639],0.553 [0.551 - 0.555],0.001 [0.001 - 0.001],0.106 [0.039 - 0.192],0.002 [0.002 - 0.002]
Demographic,0.625 [0.588 - 0.660],0.592 [0.589 - 0.595],0.591 [0.525 - 0.648],0.592 [0.589 - 0.595],0.001 [0.001 - 0.001],0.185 [0.118 - 0.239],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.627 [0.592 - 0.671],0.594 [0.592 - 0.596],0.588 [0.523 - 0.661],0.594 [0.592 - 0.596],0.001 [0.001 - 0.001],0.182 [0.116 - 0.255],0.002 [0.002 - 0.003]
