Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.672 [0.666 - 0.678],0.626 [0.623 - 0.628],0.627 [0.613 - 0.640],0.626 [0.623 - 0.628],0.043 [0.042 - 0.045],0.253 [0.239 - 0.265],0.081 [0.078 - 0.084]
Demographic,0.807 [0.803 - 0.812],0.731 [0.729 - 0.733],0.733 [0.722 - 0.746],0.731 [0.729 - 0.733],0.069 [0.066 - 0.070],0.464 [0.454 - 0.477],0.125 [0.121 - 0.128]
Metabolite+Demographic,0.806 [0.802 - 0.811],0.732 [0.730 - 0.734],0.729 [0.718 - 0.740],0.732 [0.730 - 0.734],0.069 [0.066 - 0.070],0.461 [0.451 - 0.472],0.125 [0.121 - 0.128]
