Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.528 [0.503 - 0.555],0.528 [0.526 - 0.530],0.532 [0.478 - 0.574],0.528 [0.526 - 0.530],0.002 [0.002 - 0.002],0.059 [0.006 - 0.103],0.004 [0.003 - 0.004]
Demographic,0.599 [0.566 - 0.625],0.577 [0.575 - 0.580],0.578 [0.521 - 0.614],0.577 [0.575 - 0.580],0.002 [0.002 - 0.003],0.156 [0.098 - 0.191],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.578 [0.543 - 0.605],0.575 [0.573 - 0.577],0.583 [0.528 - 0.621],0.575 [0.573 - 0.577],0.002 [0.002 - 0.003],0.158 [0.103 - 0.196],0.005 [0.004 - 0.005]
