Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.493 [0.455 - 0.531],0.497 [0.495 - 0.500],0.498 [0.430 - 0.563],0.497 [0.495 - 0.500],0.001 [0.001 - 0.001],-0.004 [-0.073 - 0.059],0.002 [0.002 - 0.003]
Demographic,0.571 [0.534 - 0.605],0.548 [0.546 - 0.550],0.546 [0.484 - 0.618],0.548 [0.546 - 0.550],0.001 [0.001 - 0.002],0.095 [0.031 - 0.165],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.540 [0.502 - 0.576],0.532 [0.530 - 0.534],0.525 [0.461 - 0.593],0.532 [0.530 - 0.534],0.001 [0.001 - 0.002],0.058 [-0.006 - 0.125],0.002 [0.002 - 0.003]
