Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.438 [0.417 - 0.466],0.456 [0.454 - 0.458],0.456 [0.416 - 0.505],0.456 [0.454 - 0.458],0.002 [0.002 - 0.002],-0.087 [-0.127 - -0.040],0.004 [0.003 - 0.004]
Demographic,0.445 [0.421 - 0.471],0.450 [0.449 - 0.453],0.450 [0.412 - 0.492],0.450 [0.449 - 0.453],0.002 [0.002 - 0.002],-0.100 [-0.136 - -0.056],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.453 [0.426 - 0.473],0.464 [0.462 - 0.466],0.468 [0.429 - 0.509],0.464 [0.462 - 0.466],0.002 [0.002 - 0.002],-0.068 [-0.106 - -0.028],0.004 [0.003 - 0.004]
