Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.723 [0.700 - 0.746],0.665 [0.663 - 0.667],0.662 [0.624 - 0.707],0.665 [0.663 - 0.667],0.004 [0.004 - 0.005],0.327 [0.289 - 0.373],0.009 [0.008 - 0.010]
Demographic,0.892 [0.881 - 0.903],0.818 [0.816 - 0.819],0.816 [0.785 - 0.855],0.818 [0.816 - 0.819],0.010 [0.009 - 0.011],0.633 [0.603 - 0.674],0.020 [0.018 - 0.022]
Metabolite+Demographic,0.910 [0.899 - 0.921],0.843 [0.841 - 0.844],0.841 [0.814 - 0.877],0.843 [0.841 - 0.845],0.012 [0.011 - 0.013],0.684 [0.657 - 0.720],0.023 [0.021 - 0.026]
