Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.618 [0.588 - 0.652],0.598 [0.596 - 0.601],0.598 [0.548 - 0.658],0.598 [0.596 - 0.601],0.002 [0.002 - 0.003],0.197 [0.146 - 0.258],0.005 [0.004 - 0.005]
Demographic,0.754 [0.719 - 0.784],0.689 [0.686 - 0.691],0.689 [0.635 - 0.750],0.689 [0.686 - 0.691],0.003 [0.003 - 0.004],0.378 [0.324 - 0.440],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.762 [0.731 - 0.789],0.699 [0.697 - 0.701],0.696 [0.652 - 0.750],0.699 [0.697 - 0.701],0.004 [0.003 - 0.004],0.395 [0.351 - 0.449],0.007 [0.006 - 0.008]
