Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.872 [0.857 - 0.882],0.803 [0.801 - 0.805],0.803 [0.768 - 0.831],0.803 [0.801 - 0.805],0.017 [0.015 - 0.018],0.605 [0.572 - 0.633],0.032 [0.030 - 0.035]
Demographic,0.776 [0.762 - 0.790],0.714 [0.711 - 0.715],0.713 [0.683 - 0.744],0.714 [0.711 - 0.715],0.010 [0.009 - 0.011],0.426 [0.398 - 0.458],0.020 [0.018 - 0.022]
Metabolite+Demographic,0.878 [0.862 - 0.888],0.810 [0.809 - 0.812],0.808 [0.773 - 0.835],0.810 [0.809 - 0.812],0.017 [0.016 - 0.018],0.617 [0.583 - 0.645],0.034 [0.031 - 0.036]
