Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.670 [0.650 - 0.695],0.615 [0.613 - 0.617],0.616 [0.577 - 0.666],0.615 [0.613 - 0.617],0.003 [0.003 - 0.003],0.232 [0.192 - 0.281],0.006 [0.005 - 0.007]
Demographic,0.814 [0.794 - 0.835],0.746 [0.745 - 0.749],0.747 [0.700 - 0.793],0.746 [0.745 - 0.749],0.006 [0.005 - 0.006],0.493 [0.446 - 0.540],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.827 [0.805 - 0.847],0.771 [0.769 - 0.773],0.771 [0.729 - 0.809],0.771 [0.769 - 0.773],0.006 [0.006 - 0.007],0.542 [0.498 - 0.581],0.012 [0.011 - 0.014]
