Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.728 [0.692 - 0.762],0.664 [0.662 - 0.666],0.667 [0.605 - 0.727],0.664 [0.662 - 0.666],0.002 [0.002 - 0.002],0.330 [0.268 - 0.391],0.004 [0.003 - 0.005]
Demographic,0.699 [0.666 - 0.737],0.637 [0.635 - 0.639],0.636 [0.571 - 0.695],0.637 [0.635 - 0.639],0.002 [0.002 - 0.002],0.273 [0.209 - 0.331],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.763 [0.726 - 0.794],0.687 [0.685 - 0.689],0.681 [0.620 - 0.748],0.687 [0.685 - 0.689],0.002 [0.002 - 0.003],0.369 [0.306 - 0.435],0.004 [0.004 - 0.005]
