Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.563 [0.548 - 0.578],0.541 [0.538 - 0.542],0.543 [0.514 - 0.567],0.541 [0.538 - 0.542],0.009 [0.008 - 0.009],0.084 [0.055 - 0.108],0.017 [0.016 - 0.018]
Demographic,0.586 [0.568 - 0.600],0.560 [0.558 - 0.563],0.557 [0.530 - 0.589],0.561 [0.558 - 0.563],0.009 [0.009 - 0.010],0.118 [0.089 - 0.151],0.018 [0.017 - 0.020]
Metabolite+Demographic,0.586 [0.570 - 0.605],0.572 [0.571 - 0.574],0.569 [0.542 - 0.602],0.572 [0.571 - 0.574],0.010 [0.009 - 0.010],0.142 [0.114 - 0.174],0.019 [0.018 - 0.021]
