Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.688 [0.663 - 0.713],0.633 [0.630 - 0.634],0.633 [0.583 - 0.682],0.633 [0.630 - 0.634],0.004 [0.004 - 0.005],0.265 [0.216 - 0.316],0.008 [0.007 - 0.010]
Demographic,0.768 [0.750 - 0.789],0.718 [0.716 - 0.720],0.715 [0.679 - 0.752],0.718 [0.716 - 0.720],0.006 [0.006 - 0.007],0.434 [0.397 - 0.470],0.013 [0.011 - 0.014]
Metabolite+Demographic,0.804 [0.790 - 0.822],0.753 [0.751 - 0.755],0.754 [0.726 - 0.788],0.753 [0.751 - 0.755],0.008 [0.007 - 0.008],0.507 [0.478 - 0.541],0.015 [0.013 - 0.017]
