Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.643 [0.627 - 0.657],0.598 [0.597 - 0.601],0.597 [0.576 - 0.621],0.598 [0.597 - 0.601],0.011 [0.010 - 0.012],0.196 [0.175 - 0.220],0.022 [0.020 - 0.023]
Demographic,0.610 [0.594 - 0.622],0.581 [0.579 - 0.583],0.580 [0.558 - 0.608],0.581 [0.579 - 0.583],0.010 [0.010 - 0.011],0.161 [0.139 - 0.190],0.020 [0.019 - 0.021]
Metabolite+Demographic,0.657 [0.642 - 0.672],0.609 [0.607 - 0.611],0.613 [0.589 - 0.634],0.609 [0.607 - 0.611],0.012 [0.011 - 0.012],0.220 [0.198 - 0.243],0.023 [0.021 - 0.024]
