Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.610 [0.571 - 0.656],0.596 [0.593 - 0.598],0.592 [0.527 - 0.667],0.596 [0.593 - 0.598],0.002 [0.001 - 0.002],0.188 [0.125 - 0.263],0.003 [0.003 - 0.004]
Demographic,0.610 [0.577 - 0.649],0.560 [0.557 - 0.562],0.560 [0.487 - 0.618],0.560 [0.557 - 0.562],0.001 [0.001 - 0.002],0.121 [0.046 - 0.177],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.639 [0.595 - 0.685],0.613 [0.611 - 0.616],0.617 [0.532 - 0.686],0.613 [0.611 - 0.616],0.002 [0.001 - 0.002],0.230 [0.146 - 0.300],0.004 [0.003 - 0.004]
