Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.583 [0.579 - 0.589],0.559 [0.556 - 0.561],0.559 [0.549 - 0.568],0.559 [0.556 - 0.561],0.060 [0.059 - 0.061],0.117 [0.108 - 0.127],0.108 [0.106 - 0.111]
Demographic,0.648 [0.643 - 0.653],0.607 [0.605 - 0.610],0.606 [0.597 - 0.616],0.607 [0.605 - 0.610],0.072 [0.071 - 0.074],0.213 [0.204 - 0.223],0.129 [0.126 - 0.132]
Metabolite+Demographic,0.651 [0.646 - 0.656],0.608 [0.606 - 0.610],0.607 [0.598 - 0.618],0.608 [0.606 - 0.610],0.073 [0.071 - 0.074],0.216 [0.206 - 0.225],0.130 [0.127 - 0.132]
