Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.674 [0.645 - 0.700],0.638 [0.635 - 0.639],0.639 [0.593 - 0.685],0.638 [0.635 - 0.639],0.003 [0.002 - 0.003],0.277 [0.231 - 0.323],0.006 [0.005 - 0.006]
Demographic,0.793 [0.772 - 0.814],0.710 [0.709 - 0.712],0.714 [0.665 - 0.750],0.710 [0.709 - 0.712],0.004 [0.003 - 0.004],0.424 [0.376 - 0.460],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.796 [0.776 - 0.816],0.725 [0.724 - 0.727],0.721 [0.679 - 0.765],0.725 [0.724 - 0.727],0.004 [0.004 - 0.005],0.447 [0.404 - 0.490],0.008 [0.007 - 0.009]
