Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.585 [0.563 - 0.606],0.566 [0.564 - 0.568],0.564 [0.525 - 0.614],0.566 [0.564 - 0.568],0.004 [0.003 - 0.004],0.130 [0.092 - 0.180],0.007 [0.007 - 0.008]
Demographic,0.600 [0.574 - 0.621],0.574 [0.572 - 0.576],0.578 [0.525 - 0.608],0.574 [0.572 - 0.576],0.004 [0.003 - 0.004],0.151 [0.101 - 0.183],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.607 [0.578 - 0.630],0.579 [0.577 - 0.581],0.579 [0.546 - 0.620],0.579 [0.577 - 0.581],0.004 [0.003 - 0.004],0.158 [0.125 - 0.199],0.008 [0.007 - 0.009]
