Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.516 [0.500 - 0.535],0.512 [0.510 - 0.515],0.513 [0.480 - 0.540],0.512 [0.510 - 0.515],0.004 [0.003 - 0.004],0.024 [-0.008 - 0.052],0.007 [0.007 - 0.008]
Demographic,0.631 [0.610 - 0.649],0.593 [0.590 - 0.596],0.597 [0.558 - 0.627],0.593 [0.590 - 0.596],0.005 [0.005 - 0.006],0.190 [0.150 - 0.220],0.010 [0.009 - 0.012]
Metabolite+Demographic,0.626 [0.604 - 0.643],0.592 [0.590 - 0.594],0.587 [0.551 - 0.618],0.592 [0.590 - 0.594],0.005 [0.005 - 0.006],0.178 [0.143 - 0.211],0.010 [0.009 - 0.011]
