Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.716 [0.705 - 0.727],0.658 [0.656 - 0.660],0.659 [0.641 - 0.678],0.658 [0.656 - 0.660],0.024 [0.022 - 0.025],0.317 [0.300 - 0.336],0.046 [0.043 - 0.047]
Demographic,0.756 [0.746 - 0.763],0.696 [0.694 - 0.698],0.697 [0.680 - 0.713],0.696 [0.694 - 0.698],0.028 [0.027 - 0.029],0.393 [0.374 - 0.409],0.054 [0.051 - 0.056]
Metabolite+Demographic,0.772 [0.762 - 0.781],0.703 [0.701 - 0.705],0.703 [0.685 - 0.722],0.703 [0.701 - 0.705],0.029 [0.028 - 0.030],0.406 [0.388 - 0.424],0.055 [0.053 - 0.058]
