Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"0.334 [0.322,0.346]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.333 [0.321,0.345]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,"0.313 [0.300,0.326]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.312 [0.300,0.324]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.276 [0.265,0.288]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,"0.273 [0.262,0.285]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.252 [0.241,0.263]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,"0.249 [0.238,0.261]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.212 [0.200,0.223]",3.586e-272,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,"0.203 [0.190,0.216]",1.695e-212,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,"0.193 [0.181,0.206]",9.817e-198,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"0.191 [0.179,0.204]",7.785e-186,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,"0.169 [0.159,0.179]",1.042e-214,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,"0.159 [0.146,0.172]",5.275e-129,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.150 [0.138,0.163]",1.196e-113,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"0.146 [0.132,0.159]",2.264e-89,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,"0.145 [0.133,0.157]",3.050e-119,***,Glycoprotein Acetyls
S-HDL-TG%,"0.139 [0.128,0.151]",3.914e-118,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,"0.127 [0.115,0.138]",1.642e-98,***,Triglycerides in Small HDL
IDL-PL%,"0.115 [0.104,0.126]",5.100e-92,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,"0.110 [0.098,0.121]",6.425e-72,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,"0.108 [0.096,0.120]",4.925e-63,***,Average Diameter for VLDL Particles
XXL-VLDL-PL%,"0.106 [0.096,0.116]",1.115e-93,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-PL,"0.096 [0.084,0.108]",2.211e-48,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Creatinine,"0.095 [0.081,0.109]",9.101e-35,***,Creatinine
XL-VLDL-TG,"0.092 [0.080,0.104]",3.932e-44,***,Triglycerides in Very Large VLDL
XXL-VLDL-P,"0.091 [0.079,0.104]",1.515e-42,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-TG%,"0.088 [0.078,0.098]",2.125e-57,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,"0.084 [0.072,0.097]",2.594e-35,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,"0.084 [0.073,0.095]",2.177e-41,***,Triglycerides in Small VLDL
XXL-VLDL-L,"0.082 [0.070,0.095]",1.992e-34,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.081 [0.069,0.093]",9.224e-34,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,"0.078 [0.067,0.089]",7.803e-39,***,Triglycerides in Medium HDL
XS-VLDL-TG,"0.075 [0.063,0.086]",1.867e-32,***,Triglycerides in Very Small VLDL
HDL-TG,"0.071 [0.060,0.083]",4.954e-31,***,Triglycerides in HDL
Glu-lactate,"0.068 [0.057,0.080]",3.173e-26,***,Glucose-lactate
S-HDL-PL%,"0.067 [0.055,0.078]",7.563e-25,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-TG,"0.066 [0.054,0.077]",2.570e-22,***,Total-Triglycerides
VLDL-TG,"0.065 [0.053,0.077]",5.803e-22,***,Triglycerides in VLDL
S-LDL-TG,"0.064 [0.052,0.076]",8.434e-20,***,Triglycerides in Small LDL
