Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.555 [0.482,0.628]",1.472e-44,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"0.553 [0.485,0.621]",1.089e-51,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.528 [0.463,0.592]",1.609e-52,***,Monounsaturated Fatty Acids
XL-VLDL-TG,"0.498 [0.432,0.563]",1.310e-44,***,Triglycerides in Very Large VLDL
SFA,"0.494 [0.430,0.558]",5.837e-46,***,Saturated Fatty Acids
XL-HDL-TG%,"0.494 [0.427,0.561]",3.862e-42,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,"0.482 [0.420,0.544]",1.613e-47,***,Triglycerides in Small HDL
XXL-VLDL-P,"0.474 [0.408,0.541]",9.578e-39,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,"0.474 [0.410,0.537]",2.218e-43,***,Total-Triglycerides
XL-VLDL-L,"0.469 [0.405,0.533]",2.902e-41,***,Total-Lipids in Very Large VLDL
XXL-VLDL-L,"0.469 [0.403,0.535]",2.578e-38,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.466 [0.402,0.531]",2.480e-40,***,Concentration of Very Large VLDL Particles
VLDL-TG,"0.465 [0.402,0.529]",1.455e-41,***,Triglycerides in VLDL
XXL-VLDL-TG,"0.465 [0.398,0.533]",2.673e-36,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.465 [0.399,0.531]",7.319e-38,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-size,"0.460 [0.395,0.525]",1.436e-38,***,Average Diameter for VLDL Particles
XXL-VLDL-C,"0.459 [0.395,0.524]",7.726e-39,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.458 [0.394,0.521]",3.123e-39,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.456 [0.392,0.519]",2.978e-39,***,Triglycerides in Large VLDL
XXL-VLDL-FC,"0.451 [0.386,0.517]",1.681e-36,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.448 [0.382,0.513]",7.146e-36,***,Triglycerides in Small LDL
TG/PG,"0.443 [0.375,0.512]",1.843e-31,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-PL,"0.441 [0.378,0.505]",1.538e-36,***,Phospholipids in Very Large VLDL
Total-FA,"0.438 [0.375,0.502]",1.657e-36,***,Total-Fatty Acids
S-HDL-PL,"0.437 [0.378,0.496]",2.134e-42,***,Phospholipids in Small HDL
L-VLDL-PL,"0.433 [0.370,0.495]",1.273e-36,***,Phospholipids in Large VLDL
L-VLDL-P,"0.433 [0.369,0.496]",1.105e-35,***,Concentration of Large VLDL Particles
L-VLDL-L,"0.432 [0.370,0.495]",9.126e-37,***,Total-Lipids in Large VLDL
M-LDL-TG,"0.430 [0.366,0.494]",3.791e-34,***,Triglycerides in Medium LDL
S-HDL-L,"0.429 [0.370,0.488]",2.956e-41,***,Total-Lipids in Small HDL
M-VLDL-TG,"0.422 [0.360,0.483]",1.414e-35,***,Triglycerides in Medium VLDL
XL-VLDL-FC,"0.418 [0.355,0.481]",2.274e-33,***,Free Cholesterol in Very Large VLDL
LDL-TG,"0.417 [0.354,0.480]",4.087e-33,***,Triglycerides in LDL
L-VLDL-FC,"0.415 [0.352,0.477]",1.100e-33,***,Free Cholesterol in Large VLDL
L-HDL-TG%,"0.409 [0.341,0.477]",1.643e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
VLDL-L,"0.401 [0.340,0.462]",2.293e-32,***,Total-Lipids in VLDL
M-HDL-TG,"0.398 [0.339,0.457]",2.674e-34,***,Triglycerides in Medium HDL
L-LDL-TG,"0.394 [0.332,0.456]",4.088e-30,***,Triglycerides in Large LDL
S-VLDL-TG,"0.393 [0.332,0.455]",8.440e-31,***,Triglycerides in Small VLDL
SFA%,"0.388 [0.323,0.454]",4.295e-26,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C,"0.381 [0.320,0.442]",8.948e-29,***,Cholesterol in Very Large VLDL
HDL-TG,"0.377 [0.317,0.437]",8.991e-30,***,Triglycerides in HDL
M-HDL-PL%,"0.374 [0.304,0.443]",1.339e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG,"0.363 [0.302,0.424]",7.265e-26,***,Triglycerides in Very Small VLDL
IDL-TG,"0.358 [0.297,0.419]",4.454e-25,***,Triglycerides in IDL
L-VLDL-C,"0.357 [0.296,0.417]",9.417e-26,***,Cholesterol in Large VLDL
S-HDL-FC,"0.356 [0.297,0.416]",2.135e-26,***,Free Cholesterol in Small HDL
S-HDL-P,"0.356 [0.298,0.413]",2.877e-28,***,Concentration of Small HDL Particles
VLDL-PL,"0.354 [0.294,0.414]",3.154e-25,***,Phospholipids in VLDL
GlycA,"0.348 [0.284,0.412]",2.861e-21,***,Glycoprotein Acetyls
M-HDL-TG%,"0.343 [0.281,0.405]",5.575e-22,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-CE,"0.337 [0.277,0.396]",6.919e-23,***,Cholesteryl Esters in Very Large VLDL
S-LDL-TG%,"0.335 [0.272,0.399]",1.015e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-CE%,"0.330 [0.271,0.389]",8.139e-23,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-C,"0.330 [0.272,0.388]",2.246e-23,***,Cholesterol in Small HDL
S-HDL-TG%,"0.329 [0.267,0.391]",5.096e-20,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"0.318 [0.257,0.380]",1.042e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"0.318 [0.254,0.383]",7.831e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-FC,"0.314 [0.254,0.373]",1.366e-19,***,Free Cholesterol in VLDL
S-VLDL-L,"0.311 [0.252,0.370]",1.518e-19,***,Total-Lipids in Small VLDL
M-VLDL-L,"0.310 [0.251,0.369]",4.017e-19,***,Total-Lipids in Medium VLDL
S-HDL-CE,"0.305 [0.248,0.363]",5.353e-20,***,Cholesteryl Esters in Small HDL
S-VLDL-P,"0.303 [0.244,0.363]",3.918e-18,***,Concentration of Small VLDL Particles
Total-L,"0.302 [0.240,0.364]",2.971e-16,***,Total-Lipids in Lipoprotein Particles
L-VLDL-CE,"0.294 [0.235,0.353]",2.682e-17,***,Cholesteryl Esters in Large VLDL
Phosphoglyc,"0.293 [0.229,0.356]",3.656e-14,***,Phosphoglycerides
VLDL-P,"0.289 [0.229,0.348]",2.850e-16,***,Concentration of VLDL Particles
IDL-TG%,"0.287 [0.222,0.352]",1.427e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-CE%,"0.284 [0.224,0.343]",1.276e-15,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.282 [0.216,0.347]",7.570e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,"0.281 [0.224,0.337]",5.643e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,"0.273 [0.199,0.347]",1.399e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Total-PL,"0.271 [0.208,0.334]",1.072e-11,***,Total-Phospholipids in Lipoprotein Particles
VLDL-C,"0.256 [0.197,0.315]",3.544e-12,***,VLDL Cholesterol
PC,"0.256 [0.192,0.319]",6.148e-10,***,Phosphatidylcholines
M-LDL-CE,"0.256 [0.196,0.315]",8.178e-12,***,Cholesteryl Esters in Medium LDL
L-VLDL-PL%,"0.252 [0.199,0.305]",3.010e-15,***,Phospholipids to Total-Lipids in Large VLDL percentage
Cholines,"0.252 [0.188,0.315]",1.988e-09,***,Total-Cholines
M-VLDL-P,"0.250 [0.191,0.309]",1.964e-11,***,Concentration of Medium VLDL Particles
Lactate,"0.247 [0.192,0.301]",1.968e-13,***,Lactate
M-VLDL-PL,"0.244 [0.185,0.302]",9.538e-11,***,Phospholipids in Medium VLDL
S-VLDL-PL,"0.239 [0.180,0.297]",2.802e-10,***,Phospholipids in Small VLDL
Omega-6,"0.239 [0.177,0.300]",7.163e-09,***,Omega-6 Fatty Acids
M-LDL-L,"0.237 [0.178,0.297]",9.689e-10,***,Total-Lipids in Medium LDL
Val,"0.235 [0.172,0.298]",4.985e-08,***,Valine
PUFA,"0.232 [0.169,0.294]",7.198e-08,***,Polyunsaturated Fatty Acids
S-LDL-CE,"0.229 [0.170,0.289]",8.714e-09,***,Cholesteryl Esters in Small LDL
Total-BCAA,"0.226 [0.163,0.289]",5.391e-07,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-PL,"0.225 [0.162,0.287]",3.766e-07,***,Phospholipids in Medium HDL
M-LDL-PL,"0.220 [0.162,0.279]",4.336e-08,***,Phospholipids in Medium LDL
M-LDL-C,"0.220 [0.161,0.279]",7.672e-08,***,Cholesterol in Medium LDL
S-VLDL-TG%,"0.211 [0.151,0.270]",9.393e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
Total-P,"0.210 [0.149,0.271]",3.318e-06,***,Total-Concentration of Lipoprotein Particles
S-VLDL-CE,"0.209 [0.151,0.267]",2.872e-07,***,Cholesteryl Esters in Small VLDL
M-LDL-TG%,"0.208 [0.145,0.270]",1.746e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG,"0.206 [0.146,0.267]",4.972e-06,***,Triglycerides in Very Large HDL
VLDL-CE,"0.206 [0.148,0.264]",1.107e-06,***,Cholesteryl Esters in VLDL
Leu,"0.205 [0.140,0.270]",1.310e-04,***,Leucine
S-VLDL-C,"0.201 [0.143,0.259]",2.663e-06,***,Cholesterol in Small VLDL
LDL-CE,"0.193 [0.133,0.253]",5.380e-05,***,Cholesteryl Esters in LDL
S-LDL-L,"0.193 [0.134,0.252]",4.153e-05,***,Total-Lipids in Small LDL
HDL-P,"0.191 [0.130,0.252]",1.689e-04,***,Concentration of HDL Particles
Remnant-C,"0.190 [0.130,0.250]",1.209e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Ile,"0.190 [0.127,0.253]",7.256e-04,***,Isoleucine
M-VLDL-FC,"0.189 [0.131,0.248]",4.841e-05,***,Free Cholesterol in Medium VLDL
LDL-L,"0.187 [0.127,0.247]",2.373e-04,***,Total-Lipids in LDL
