Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.119 [0.106,0.132]",1.548e-66,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.110 [0.097,0.123]",1.002e-53,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-FC%,"0.103 [0.089,0.116]",1.027e-44,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,"0.102 [0.090,0.114]",8.971e-57,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.101 [0.089,0.113]",1.963e-55,***,Cholesterol in Large HDL
L-HDL-L,"0.101 [0.088,0.113]",1.599e-52,***,Total-Lipids in Large HDL
HDL-CE,"0.098 [0.086,0.110]",5.536e-50,***,Cholesteryl Esters in HDL
HDL-C,"0.097 [0.085,0.110]",7.589e-49,***,HDL Cholesterol
Unsaturation,"0.097 [0.084,0.109]",2.157e-47,***,Degree of Unsaturation
L-HDL-PL,"0.096 [0.084,0.108]",8.147e-50,***,Phospholipids in Large HDL
L-HDL-P,"0.096 [0.084,0.108]",4.565e-53,***,Concentration of Large HDL Particles
L-HDL-FC,"0.093 [0.081,0.104]",6.789e-49,***,Free Cholesterol in Large HDL
HDL-size,"0.092 [0.080,0.104]",2.144e-44,***,Average Diameter for HDL Particles
M-HDL-C%,"0.088 [0.076,0.101]",2.217e-37,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-FC,"0.087 [0.075,0.099]",1.727e-40,***,Free Cholesterol in HDL
HDL-L,"0.085 [0.073,0.098]",1.337e-36,***,Total-Lipids in HDL
L-HDL-CE%,"0.085 [0.071,0.100]",1.340e-25,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.085 [0.071,0.100]",3.352e-25,***,Cholesterol to Total-Lipids in Large HDL percentage
DHA%,"0.085 [0.073,0.097]",1.269e-35,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE,"0.084 [0.073,0.095]",7.893e-42,***,Cholesteryl Esters in Very Large HDL
Omega-6%,"0.082 [0.069,0.095]",3.730e-29,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C,"0.079 [0.067,0.091]",1.073e-33,***,Cholesterol in Medium HDL
XL-HDL-C,"0.079 [0.068,0.091]",1.571e-37,***,Cholesterol in Very Large HDL
M-HDL-CE,"0.079 [0.067,0.091]",1.137e-33,***,Cholesteryl Esters in Medium HDL
XL-HDL-L,"0.078 [0.066,0.089]",2.052e-35,***,Total-Lipids in Very Large HDL
LA%,"0.078 [0.065,0.091]",4.919e-28,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-PL,"0.077 [0.065,0.089]",3.334e-30,***,Phospholipids in HDL
XL-HDL-PL,"0.077 [0.066,0.088]",5.001e-35,***,Phospholipids in Very Large HDL
ApoA1,"0.076 [0.064,0.088]",6.548e-30,***,Apolipoprotein A1
M-HDL-FC,"0.075 [0.064,0.087]",7.212e-31,***,Free Cholesterol in Medium HDL
XL-HDL-P,"0.075 [0.064,0.086]",4.953e-34,***,Concentration of Very Large HDL Particles
M-HDL-CE%,"0.073 [0.061,0.086]",1.180e-25,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-C%,"0.072 [0.059,0.085]",1.507e-23,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-P,"0.071 [0.059,0.082]",2.480e-27,***,Concentration of Medium HDL Particles
M-LDL-FC%,"0.070 [0.057,0.083]",1.814e-21,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-L,"0.066 [0.055,0.078]",2.191e-22,***,Total-Lipids in Medium HDL
DHA,"0.065 [0.053,0.077]",6.966e-22,***,Docosahexaenoic Acid
Citrate,"0.064 [0.052,0.075]",1.868e-23,***,Citrate
L-LDL-FC%,"0.063 [0.050,0.075]",2.304e-17,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,"0.062 [0.051,0.073]",2.515e-22,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,"0.062 [0.047,0.076]",2.995e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-P,"0.061 [0.049,0.073]",9.147e-20,***,Concentration of HDL Particles
XS-VLDL-CE%,"0.059 [0.046,0.072]",3.267e-13,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,"0.058 [0.047,0.069]",2.756e-20,***,Free Cholesterol in Very Large HDL
M-HDL-PL,"0.057 [0.045,0.069]",4.525e-16,***,Phospholipids in Medium HDL
Total-P,"0.055 [0.044,0.067]",2.903e-15,***,Total-Concentration of Lipoprotein Particles
Omega-3%,"0.054 [0.042,0.066]",4.197e-14,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C%,"0.053 [0.040,0.066]",3.023e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetate,"0.052 [0.041,0.064]",2.761e-14,***,Acetate
PC,"0.048 [0.036,0.060]",1.967e-09,***,Phosphatidylcholines
M-VLDL-CE%,"0.048 [0.034,0.061]",4.057e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,"0.048 [0.036,0.059]",3.966e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,"0.047 [0.036,0.059]",6.858e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,"0.046 [0.034,0.058]",2.636e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,"0.046 [0.035,0.057]",8.445e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-C%,"0.045 [0.033,0.058]",1.415e-07,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,"0.045 [0.032,0.058]",1.703e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Albumin,"0.043 [0.032,0.055]",2.718e-08,***,Albumin
XL-VLDL-FC%,"0.042 [0.031,0.053]",1.316e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-FC%,"0.042 [0.027,0.057]",0.006,**,Free Cholesterol to Total-Lipids in Large HDL percentage
Cholines,"0.041 [0.028,0.053]",1.264e-05,***,Total-Cholines
IDL-CE%,"0.040 [0.028,0.052]",1.680e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE%,"0.040 [0.027,0.053]",4.228e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-CE%,"0.038 [0.027,0.050]",3.746e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Phosphoglyc,"0.037 [0.025,0.049]",5.464e-04,***,Phosphoglycerides
S-VLDL-FC%,"0.037 [0.025,0.049]",6.455e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Omega-3,"0.036 [0.024,0.047]",3.483e-04,***,Omega-3 Fatty Acids
M-VLDL-FC%,"0.034 [0.022,0.046]",0.011,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,"0.034 [0.022,0.045]",0.006,**,Phospholipids to Total-Lipids in Small VLDL percentage
Acetone,"0.032 [0.021,0.044]",0.007,**,Acetone
M-LDL-C%,"0.032 [0.020,0.044]",0.014,*,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"-0.031 [-0.043,-0.019]",0.046,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-FC%,"-0.031 [-0.042,-0.021]",5.961e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-PL,"-0.035 [-0.046,-0.024]",2.456e-04,***,Phospholipids in Medium VLDL
VLDL-CE,"-0.035 [-0.047,-0.024]",8.059e-05,***,Cholesteryl Esters in VLDL
M-VLDL-P,"-0.036 [-0.047,-0.025]",5.433e-05,***,Concentration of Medium VLDL Particles
XL-VLDL-TG%,"-0.037 [-0.047,-0.026]",2.656e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL,"-0.037 [-0.048,-0.026]",2.116e-05,***,Phospholipids in Small VLDL
IDL-TG,"-0.037 [-0.049,-0.025]",7.312e-05,***,Triglycerides in IDL
S-VLDL-C,"-0.038 [-0.049,-0.027]",3.462e-06,***,Cholesterol in Small VLDL
L-LDL-TG,"-0.039 [-0.050,-0.027]",2.728e-05,***,Triglycerides in Large LDL
M-VLDL-TG%,"-0.039 [-0.051,-0.027]",1.524e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"-0.039 [-0.051,-0.027]",8.455e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-C,"-0.042 [-0.053,-0.030]",6.195e-08,***,VLDL Cholesterol
M-VLDL-L,"-0.042 [-0.053,-0.031]",8.298e-08,***,Total-Lipids in Medium VLDL
S-VLDL-CE,"-0.043 [-0.054,-0.032]",4.344e-09,***,Cholesteryl Esters in Small VLDL
VLDL-P,"-0.043 [-0.054,-0.032]",1.280e-08,***,Concentration of VLDL Particles
LDL-TG,"-0.044 [-0.056,-0.032]",1.719e-07,***,Triglycerides in LDL
SFA%,"-0.044 [-0.056,-0.032]",2.316e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,"-0.044 [-0.056,-0.033]",1.388e-08,***,Triglycerides in Very Small VLDL
S-LDL-TG%,"-0.044 [-0.056,-0.033]",6.024e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-L,"-0.046 [-0.057,-0.035]",2.112e-10,***,Total-Lipids in Small VLDL
M-LDL-TG,"-0.047 [-0.059,-0.035]",5.404e-09,***,Triglycerides in Medium LDL
S-VLDL-P,"-0.048 [-0.059,-0.036]",3.661e-11,***,Concentration of Small VLDL Particles
L-LDL-TG%,"-0.048 [-0.061,-0.036]",3.139e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
VLDL-FC,"-0.049 [-0.060,-0.037]",6.392e-12,***,Free Cholesterol in VLDL
S-VLDL-TG,"-0.050 [-0.061,-0.038]",1.267e-11,***,Triglycerides in Small VLDL
IDL-TG%,"-0.051 [-0.063,-0.039]",8.661e-11,***,Triglycerides to Total-Lipids in IDL percentage
