Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-L,"0.963 [0.930,0.997]",0.000e+00,***,Total-Lipids in Large HDL
L-HDL-PL,"0.954 [0.921,0.987]",0.000e+00,***,Phospholipids in Large HDL
HDL-C,"0.931 [0.898,0.965]",0.000e+00,***,HDL Cholesterol
HDL-CE,"0.927 [0.894,0.960]",0.000e+00,***,Cholesteryl Esters in HDL
L-HDL-C,"0.926 [0.893,0.959]",0.000e+00,***,Cholesterol in Large HDL
L-HDL-CE,"0.915 [0.882,0.947]",0.000e+00,***,Cholesteryl Esters in Large HDL
L-HDL-FC,"0.894 [0.862,0.926]",0.000e+00,***,Free Cholesterol in Large HDL
HDL-L,"0.885 [0.852,0.919]",0.000e+00,***,Total-Lipids in HDL
HDL-size,"0.882 [0.849,0.915]",0.000e+00,***,Average Diameter for HDL Particles
L-HDL-P,"0.873 [0.841,0.904]",0.000e+00,***,Concentration of Large HDL Particles
HDL-FC,"0.869 [0.837,0.902]",0.000e+00,***,Free Cholesterol in HDL
HDL-PL,"0.859 [0.826,0.892]",0.000e+00,***,Phospholipids in HDL
M-HDL-C,"0.831 [0.798,0.863]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-CE,"0.827 [0.795,0.859]",0.000e+00,***,Cholesteryl Esters in Medium HDL
M-HDL-FC%,"0.825 [0.788,0.862]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,"0.809 [0.769,0.849]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-FC,"0.805 [0.773,0.837]",0.000e+00,***,Free Cholesterol in Medium HDL
ApoA1,"0.777 [0.744,0.809]",0.000e+00,***,Apolipoprotein A1
M-HDL-P,"0.773 [0.741,0.804]",0.000e+00,***,Concentration of Medium HDL Particles
M-HDL-L,"0.763 [0.730,0.795]",0.000e+00,***,Total-Lipids in Medium HDL
XL-HDL-CE,"0.733 [0.701,0.764]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,"0.732 [0.701,0.763]",0.000e+00,***,Phospholipids in Very Large HDL
M-HDL-PL,"0.725 [0.693,0.757]",0.000e+00,***,Phospholipids in Medium HDL
XL-HDL-L,"0.721 [0.690,0.752]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-C,"0.704 [0.673,0.735]",0.000e+00,***,Cholesterol in Very Large HDL
L-HDL-C%,"0.651 [0.612,0.691]",1.018e-223,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-P,"0.644 [0.613,0.675]",0.000e+00,***,Concentration of Very Large HDL Particles
L-HDL-FC%,"0.637 [0.597,0.678]",5.992e-207,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C%,"0.620 [0.586,0.654]",1.752e-267,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-P,"0.615 [0.584,0.647]",0.000e+00,***,Concentration of HDL Particles
XS-VLDL-CE%,"0.596 [0.561,0.632]",1.462e-227,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,"0.585 [0.546,0.625]",2.059e-182,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-PL%,"0.568 [0.536,0.599]",3.940e-264,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,"0.560 [0.530,0.590]",1.919e-288,***,Free Cholesterol in Very Large HDL
Total-P,"0.558 [0.526,0.590]",1.386e-251,***,Total-Concentration of Lipoprotein Particles
M-VLDL-CE%,"0.555 [0.519,0.591]",8.437e-194,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,"0.540 [0.504,0.576]",1.300e-188,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"0.532 [0.497,0.567]",2.808e-190,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"0.517 [0.483,0.552]",1.827e-188,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE%,"0.496 [0.462,0.530]",8.368e-175,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PC,"0.487 [0.454,0.520]",1.698e-176,***,Phosphatidylcholines
M-LDL-FC%,"0.474 [0.439,0.509]",3.271e-151,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,"0.473 [0.440,0.506]",1.694e-166,***,Average Diameter for LDL Particles
Cholines,"0.459 [0.426,0.492]",5.243e-155,***,Total-Cholines
M-VLDL-FC%,"0.454 [0.420,0.487]",7.295e-149,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Phosphoglyc,"0.447 [0.414,0.480]",8.098e-148,***,Phosphoglycerides
XL-VLDL-C%,"0.432 [0.401,0.463]",1.828e-157,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"0.430 [0.397,0.463]",9.101e-140,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"0.426 [0.394,0.459]",3.021e-142,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
