Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"10.825 [10.465,11.185]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-C%,"7.162 [6.763,7.560]",1.731e-264,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE,"6.801 [6.474,7.128]",0.000e+00,***,Cholesteryl Esters in Small HDL
S-HDL-P,"6.427 [6.098,6.757]",0.000e+00,***,Concentration of Small HDL Particles
S-HDL-C,"6.328 [5.998,6.659]",4.288e-300,***,Cholesterol in Small HDL
XL-HDL-CE%,"6.290 [5.905,6.676]",8.792e-218,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,"6.241 [5.896,6.585]",5.262e-269,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-L,"5.182 [4.847,5.516]",5.120e-196,***,Total-Lipids in Small HDL
M-LDL-C,"5.176 [4.838,5.514]",1.430e-191,***,Cholesterol in Medium LDL
M-LDL-CE,"5.127 [4.787,5.467]",5.147e-186,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"5.107 [4.768,5.445]",8.482e-186,***,Total-Lipids in Medium LDL
M-LDL-PL,"5.070 [4.735,5.405]",2.402e-187,***,Phospholipids in Medium LDL
S-HDL-CE%,"5.064 [4.721,5.406]",1.104e-178,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC,"5.021 [4.686,5.356]",7.195e-184,***,Free Cholesterol in Medium LDL
S-LDL-C,"4.772 [4.436,5.109]",5.934e-164,***,Cholesterol in Small LDL
S-LDL-CE,"4.762 [4.423,5.102]",1.817e-160,***,Cholesteryl Esters in Small LDL
Clinical LDL-C,"4.743 [4.400,5.087]",3.525e-155,***,Clinical LDL Cholesterol
LDL-PL,"4.722 [4.385,5.059]",2.907e-160,***,Phospholipids in LDL
L-LDL-PL,"4.663 [4.325,5.001]",3.829e-155,***,Phospholipids in Large LDL
LDL-C,"4.566 [4.223,4.908]",1.572e-144,***,LDL Cholesterol
LDL-CE,"4.563 [4.222,4.905]",2.635e-145,***,Cholesteryl Esters in LDL
LDL-L,"4.548 [4.206,4.891]",1.737e-143,***,Total-Lipids in LDL
S-LDL-CE%,"4.515 [4.179,4.851]",5.986e-147,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-FC,"4.424 [4.092,4.756]",2.384e-144,***,Free Cholesterol in Small LDL
