Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.996 [0.969,1.023]",0.000e+00,***,Glucose-lactate
Glu,"0.838 [0.811,0.866]",0.000e+00,***,Glucose
GlycA,"0.787 [0.759,0.816]",0.000e+00,***,Glycoprotein Acetyls
XS-VLDL-TG%,"0.731 [0.702,0.760]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,"0.709 [0.677,0.741]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"0.699 [0.670,0.727]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,"0.644 [0.613,0.674]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"0.641 [0.608,0.674]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,"0.635 [0.605,0.666]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,"0.633 [0.604,0.662]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,"0.613 [0.583,0.643]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,"0.602 [0.575,0.630]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.549 [0.521,0.577]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.545 [0.517,0.573]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"0.540 [0.512,0.567]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-size,"0.519 [0.490,0.548]",5.374e-261,***,Average Diameter for VLDL Particles
M-HDL-PL%,"0.517 [0.486,0.548]",1.087e-234,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"0.489 [0.460,0.518]",2.021e-230,***,Triglycerides in Very Large VLDL
S-VLDL-TG%,"0.484 [0.457,0.511]",1.644e-268,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,"0.482 [0.452,0.513]",6.600e-207,***,Triglycerides to Total-Lipids in Large HDL percentage
Sc-ala,"0.479 [0.452,0.505]",2.982e-266,***,Spectrometer-corrected alanine
XXL-VLDL-TG,"0.466 [0.437,0.496]",1.098e-201,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,"0.466 [0.438,0.493]",4.839e-232,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-P,"0.453 [0.423,0.482]",2.788e-192,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.446 [0.417,0.476]",1.153e-189,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.446 [0.416,0.475]",4.212e-189,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.429 [0.400,0.458]",2.925e-178,***,Triglycerides in Small LDL
XL-VLDL-TG%,"0.429 [0.403,0.454]",1.058e-237,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-P,"0.419 [0.390,0.447]",1.398e-173,***,Concentration of Very Large VLDL Particles
VLDL-TG,"0.418 [0.390,0.446]",1.331e-177,***,Triglycerides in VLDL
XL-VLDL-L,"0.416 [0.388,0.445]",5.750e-173,***,Total-Lipids in Very Large VLDL
S-HDL-TG,"0.409 [0.382,0.437]",3.083e-180,***,Triglycerides in Small HDL
M-LDL-TG,"0.403 [0.374,0.431]",1.722e-161,***,Triglycerides in Medium LDL
Ala,"0.402 [0.375,0.430]",2.102e-179,***,Alanine
XXL-VLDL-FC,"0.401 [0.372,0.430]",1.120e-156,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.400 [0.371,0.428]",1.160e-160,***,Triglycerides in Large VLDL
Total-TG,"0.398 [0.369,0.426]",5.498e-161,***,Total-Triglycerides
S-VLDL-TG,"0.383 [0.356,0.411]",4.523e-158,***,Triglycerides in Small VLDL
Val,"0.377 [0.349,0.404]",7.517e-151,***,Valine
XXL-VLDL-C,"0.373 [0.345,0.402]",4.640e-137,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"0.371 [0.342,0.399]",3.360e-138,***,Phospholipids in Very Large VLDL
L-VLDL-P,"0.365 [0.337,0.394]",1.021e-135,***,Concentration of Large VLDL Particles
L-VLDL-PL,"0.357 [0.329,0.385]",3.703e-132,***,Phospholipids in Large VLDL
L-VLDL-L,"0.348 [0.320,0.376]",1.456e-125,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,"0.346 [0.317,0.374]",8.309e-118,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.344 [0.316,0.372]",1.510e-124,***,Triglycerides to Total-Lipids in Medium HDL percentage
LDL-TG,"0.335 [0.306,0.363]",5.554e-114,***,Triglycerides in LDL
L-VLDL-FC,"0.334 [0.306,0.362]",3.288e-116,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,"0.327 [0.299,0.356]",2.135e-109,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,"0.322 [0.294,0.350]",6.099e-109,***,Triglycerides in Medium VLDL
Total-BCAA,"0.314 [0.286,0.342]",3.702e-105,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG,"0.305 [0.278,0.332]",3.458e-100,***,Triglycerides in Very Small VLDL
MUFA,"0.305 [0.276,0.334]",5.213e-89,***,Monounsaturated Fatty Acids
L-LDL-TG,"0.281 [0.254,0.309]",4.554e-82,***,Triglycerides in Large LDL
XL-HDL-C%,"0.257 [0.225,0.288]",1.557e-51,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-C,"0.243 [0.215,0.270]",1.687e-61,***,Cholesterol in Very Large VLDL
VLDL-L,"0.241 [0.214,0.269]",1.336e-60,***,Total-Lipids in VLDL
Leu,"0.233 [0.205,0.261]",7.081e-55,***,Leucine
Ile,"0.229 [0.202,0.256]",5.421e-56,***,Isoleucine
L-VLDL-C,"0.227 [0.200,0.255]",2.534e-55,***,Cholesterol in Large VLDL
L-VLDL-PL%,"0.224 [0.200,0.249]",4.357e-67,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-TG,"0.214 [0.187,0.241]",1.221e-47,***,Triglycerides in IDL
L-VLDL-TG%,"0.212 [0.188,0.237]",1.016e-57,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,"0.199 [0.173,0.224]",7.263e-48,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-P,"0.196 [0.170,0.223]",2.235e-41,***,Concentration of Small VLDL Particles
IDL-PL%,"0.195 [0.169,0.221]",1.701e-43,***,Phospholipids to Total-Lipids in IDL percentage
Citrate,"0.193 [0.166,0.220]",2.925e-40,***,Citrate
Lactate,"0.189 [0.163,0.215]",3.766e-39,***,Lactate
HDL-TG,"0.167 [0.140,0.193]",6.691e-29,***,Triglycerides in HDL
VLDL-PL,"0.166 [0.139,0.193]",8.270e-28,***,Phospholipids in VLDL
S-VLDL-L,"0.164 [0.137,0.190]",8.623e-28,***,Total-Lipids in Small VLDL
XL-VLDL-CE,"0.161 [0.134,0.188]",2.466e-26,***,Cholesteryl Esters in Very Large VLDL
Tyr,"0.138 [0.112,0.165]",1.550e-19,***,Tyrosine
SFA%,"0.132 [0.103,0.161]",7.138e-14,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"0.132 [0.105,0.158]",4.986e-17,***,Triglycerides in Medium HDL
SFA,"0.130 [0.101,0.159]",2.510e-13,***,Saturated Fatty Acids
Creatinine,"0.128 [0.094,0.162]",2.480e-08,***,Creatinine
L-VLDL-CE,"0.122 [0.096,0.149]",3.511e-14,***,Cholesteryl Esters in Large VLDL
Phe,"0.120 [0.093,0.146]",1.251e-13,***,Phenylalanine
VLDL-FC,"0.103 [0.077,0.130]",1.006e-08,***,Free Cholesterol in VLDL
Total-FA,"0.103 [0.074,0.131]",3.971e-07,***,Total-Fatty Acids
XXL-VLDL-PL%,"0.102 [0.078,0.125]",7.057e-12,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-P,"0.088 [0.061,0.115]",2.163e-05,***,Concentration of VLDL Particles
M-VLDL-L,"0.085 [0.058,0.112]",1.279e-04,***,Total-Lipids in Medium VLDL
Pyruvate,"0.085 [0.058,0.111]",1.150e-04,***,Pyruvate
XL-HDL-TG,"0.082 [0.055,0.109]",6.657e-04,***,Triglycerides in Very Large HDL
M-LDL-C,"-0.071 [-0.098,-0.044]",0.047,*,Cholesterol in Medium LDL
S-VLDL-FC,"-0.072 [-0.098,-0.046]",0.017,*,Free Cholesterol in Small VLDL
M-VLDL-FC,"-0.075 [-0.101,-0.049]",0.005,**,Free Cholesterol in Medium VLDL
Omega-3,"-0.075 [-0.103,-0.048]",0.019,*,Omega-3 Fatty Acids
S-LDL-CE%,"-0.078 [-0.105,-0.052]",0.002,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C,"-0.080 [-0.107,-0.054]",7.766e-04,***,Cholesterol in Small LDL
XS-VLDL-PL,"-0.086 [-0.112,-0.059]",4.632e-05,***,Phospholipids in Very Small VLDL
His,"-0.099 [-0.125,-0.072]",1.091e-07,***,Histidine
VLDL-CE,"-0.105 [-0.131,-0.079]",1.091e-09,***,Cholesteryl Esters in VLDL
L-HDL-TG,"-0.109 [-0.135,-0.083]",9.201e-11,***,Triglycerides in Large HDL
LDL-P,"-0.110 [-0.137,-0.084]",6.216e-11,***,Concentration of LDL Particles
Omega-6,"-0.125 [-0.153,-0.097]",3.607e-13,***,Omega-6 Fatty Acids
XL-VLDL-PL%,"-0.127 [-0.151,-0.102]",3.630e-19,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
PUFA,"-0.129 [-0.157,-0.100]",7.513e-14,***,Polyunsaturated Fatty Acids
XS-VLDL-P,"-0.129 [-0.155,-0.102]",2.263e-16,***,Concentration of Very Small VLDL Particles
S-HDL-CE%,"-0.134 [-0.161,-0.107]",6.946e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LA,"-0.137 [-0.164,-0.109]",6.141e-17,***,Linoleic Acid
Omega-3%,"-0.145 [-0.172,-0.117]",5.040e-19,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
ApoB,"-0.147 [-0.174,-0.120]",6.462e-22,***,Apolipoprotein B
L-LDL-P,"-0.149 [-0.175,-0.122]",6.463e-23,***,Concentration of Large LDL Particles
L-LDL-PL%,"-0.150 [-0.175,-0.124]",4.339e-25,***,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-L,"-0.150 [-0.177,-0.124]",4.682e-23,***,Total-Lipids in Very Small VLDL
Acetone,"-0.153 [-0.181,-0.126]",6.307e-23,***,Acetone
LDL-CE,"-0.155 [-0.182,-0.128]",4.282e-24,***,Cholesteryl Esters in LDL
Gln,"-0.158 [-0.185,-0.131]",3.536e-25,***,Glutamine
S-LDL-FC,"-0.160 [-0.187,-0.134]",1.452e-27,***,Free Cholesterol in Small LDL
S-HDL-PL%,"-0.160 [-0.188,-0.133]",6.968e-25,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-L,"-0.162 [-0.190,-0.134]",3.988e-24,***,Total-Lipids in Lipoprotein Particles
LDL-PL,"-0.164 [-0.190,-0.137]",5.639e-28,***,Phospholipids in LDL
