Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,"8.158 [7.814,8.502]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XXL-VLDL-FC%,"8.063 [7.736,8.390]",0.000e+00,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,"8.043 [7.721,8.366]",0.000e+00,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,"7.987 [7.651,8.323]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"7.810 [7.477,8.143]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"7.373 [7.046,7.700]",0.000e+00,***,Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,"6.399 [6.086,6.713]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,"5.744 [5.422,6.066]",3.061e-260,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"5.636 [5.267,6.005]",2.652e-190,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,"5.418 [5.046,5.791]",2.558e-172,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"5.348 [4.962,5.734]",1.917e-156,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,"5.259 [4.901,5.617]",6.593e-176,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,"5.212 [4.859,5.565]",2.756e-178,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,"5.041 [4.710,5.372]",3.404e-189,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
