Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"2.155 [2.122,2.188]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"2.083 [2.051,2.115]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"2.010 [1.980,2.041]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"1.923 [1.893,1.954]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,"1.915 [1.887,1.943]",0.000e+00,***,Glycoprotein Acetyls
TG/PG,"1.761 [1.730,1.793]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"1.698 [1.667,1.729]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,"1.572 [1.541,1.602]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-TG,"1.516 [1.485,1.547]",0.000e+00,***,Triglycerides in Very Large VLDL
L-HDL-TG%,"1.512 [1.480,1.545]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-L,"1.504 [1.473,1.535]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"1.501 [1.470,1.533]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"1.483 [1.452,1.514]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"1.480 [1.449,1.512]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-L,"1.469 [1.439,1.500]",0.000e+00,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"1.445 [1.415,1.476]",0.000e+00,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C,"1.421 [1.391,1.452]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.419 [1.389,1.450]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"1.413 [1.383,1.443]",0.000e+00,***,Phospholipids in Very Large VLDL
S-HDL-TG%,"1.402 [1.373,1.432]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-CE,"1.399 [1.368,1.429]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"1.382 [1.353,1.411]",0.000e+00,***,Triglycerides in Small HDL
VLDL-TG,"1.377 [1.346,1.407]",0.000e+00,***,Triglycerides in VLDL
L-VLDL-PL,"1.356 [1.326,1.385]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-FC,"1.339 [1.309,1.370]",0.000e+00,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,"1.323 [1.293,1.353]",0.000e+00,***,Free Cholesterol in Large VLDL
Total-TG,"1.321 [1.290,1.351]",0.000e+00,***,Total-Triglycerides
L-VLDL-P,"1.315 [1.285,1.345]",0.000e+00,***,Concentration of Large VLDL Particles
