Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.528 [0.525,0.531]",0.000e+00,***,Glucose-lactate
Glu,"0.483 [0.480,0.486]",0.000e+00,***,Glucose
Sc-ala,"0.083 [0.079,0.087]",0.000e+00,***,Spectrometer-corrected alanine
Citrate,"0.081 [0.077,0.086]",2.270e-300,***,Citrate
L-HDL-PL%,"0.080 [0.075,0.085]",3.301e-198,***,Phospholipids to Total-Lipids in Large HDL percentage
Ala,"0.073 [0.068,0.077]",6.110e-230,***,Alanine
Ile,"0.067 [0.063,0.072]",2.887e-197,***,Isoleucine
Total-BCAA,"0.061 [0.057,0.066]",1.491e-158,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG%,"0.060 [0.055,0.065]",1.458e-136,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Leu,"0.060 [0.055,0.064]",1.209e-145,***,Leucine
Phe,"0.059 [0.055,0.063]",1.114e-159,***,Phenylalanine
Pyruvate,"0.058 [0.053,0.062]",8.009e-150,***,Pyruvate
L-LDL-TG%,"0.057 [0.052,0.062]",9.642e-122,***,Triglycerides to Total-Lipids in Large LDL percentage
Val,"0.056 [0.051,0.060]",3.534e-127,***,Valine
M-LDL-TG%,"0.056 [0.051,0.060]",2.538e-126,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,"0.055 [0.050,0.059]",2.735e-123,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.054 [0.049,0.058]",1.577e-114,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"0.053 [0.048,0.057]",1.802e-103,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,"0.052 [0.048,0.057]",6.368e-93,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,"0.046 [0.042,0.050]",1.582e-91,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,"0.045 [0.041,0.049]",4.071e-98,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Lactate,"0.044 [0.040,0.048]",3.572e-87,***,Lactate
XL-HDL-TG%,"0.041 [0.036,0.046]",5.042e-57,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"0.040 [0.035,0.045]",1.100e-52,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,"0.040 [0.035,0.044]",4.303e-58,***,Glycoprotein Acetyls
MUFA,"0.037 [0.033,0.042]",2.515e-50,***,Monounsaturated Fatty Acids
Tyr,"0.037 [0.033,0.041]",2.742e-61,***,Tyrosine
XXL-VLDL-TG,"0.036 [0.032,0.041]",1.188e-44,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.036 [0.032,0.040]",1.677e-51,***,Triglycerides in Small HDL
XXL-VLDL-P,"0.035 [0.030,0.040]",2.525e-41,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.034 [0.030,0.039]",1.122e-40,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.034 [0.030,0.039]",2.202e-41,***,Triglycerides in Small LDL
XXL-VLDL-L,"0.034 [0.029,0.039]",7.871e-40,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.033 [0.029,0.038]",1.784e-40,***,Triglycerides in Medium LDL
S-HDL-PL,"0.033 [0.029,0.037]",7.032e-46,***,Phospholipids in Small HDL
XL-VLDL-TG,"0.033 [0.028,0.037]",6.198e-37,***,Triglycerides in Very Large VLDL
M-HDL-TG,"0.033 [0.028,0.037]",1.598e-45,***,Triglycerides in Medium HDL
VLDL-size,"0.032 [0.027,0.036]",5.454e-35,***,Average Diameter for VLDL Particles
