Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"5.580 [5.406,5.754]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-C%,"4.666 [4.474,4.858]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,"3.994 [3.791,4.196]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-P,"3.940 [3.782,4.099]",0.000e+00,***,Concentration of Small HDL Particles
S-HDL-CE,"3.904 [3.746,4.062]",0.000e+00,***,Cholesteryl Esters in Small HDL
M-LDL-CE,"3.870 [3.707,4.033]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"3.799 [3.636,3.962]",0.000e+00,***,Total-Lipids in Medium LDL
M-LDL-C,"3.774 [3.612,3.937]",0.000e+00,***,Cholesterol in Medium LDL
S-HDL-C,"3.751 [3.591,3.910]",0.000e+00,***,Cholesterol in Small HDL
M-LDL-PL,"3.734 [3.573,3.895]",0.000e+00,***,Phospholipids in Medium LDL
S-LDL-CE,"3.573 [3.410,3.736]",0.000e+00,***,Cholesteryl Esters in Small LDL
VLDL-size,"3.495 [3.317,3.673]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-CE,"3.480 [3.316,3.645]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
S-LDL-C,"3.471 [3.309,3.633]",0.000e+00,***,Cholesterol in Small LDL
L-VLDL-FC,"3.400 [3.230,3.570]",0.000e+00,***,Free Cholesterol in Large VLDL
S-HDL-L,"3.373 [3.212,3.534]",0.000e+00,***,Total-Lipids in Small HDL
S-LDL-L,"3.363 [3.200,3.525]",0.000e+00,***,Total-Lipids in Small LDL
M-VLDL-L,"3.355 [3.191,3.518]",0.000e+00,***,Total-Lipids in Medium VLDL
M-LDL-FC,"3.329 [3.167,3.490]",0.000e+00,***,Free Cholesterol in Medium LDL
L-VLDL-C,"3.327 [3.162,3.492]",0.000e+00,***,Cholesterol in Large VLDL
M-LDL-P,"3.302 [3.140,3.465]",0.000e+00,***,Concentration of Medium LDL Particles
M-VLDL-P,"3.297 [3.136,3.459]",0.000e+00,***,Concentration of Medium VLDL Particles
XL-VLDL-C,"3.296 [3.129,3.464]",0.000e+00,***,Cholesterol in Very Large VLDL
LDL-CE,"3.296 [3.131,3.460]",0.000e+00,***,Cholesteryl Esters in LDL
LDL-PL,"3.294 [3.132,3.456]",0.000e+00,***,Phospholipids in LDL
LDL-L,"3.253 [3.088,3.418]",0.000e+00,***,Total-Lipids in LDL
L-VLDL-L,"3.237 [3.066,3.408]",2.914e-295,***,Total-Lipids in Large VLDL
S-VLDL-PL,"3.236 [3.076,3.397]",0.000e+00,***,Phospholipids in Small VLDL
M-VLDL-TG,"3.194 [3.024,3.363]",4.532e-292,***,Triglycerides in Medium VLDL
LDL-C,"3.188 [3.023,3.353]",0.000e+00,***,LDL Cholesterol
MUFA,"3.185 [3.009,3.362]",7.020e-267,***,Monounsaturated Fatty Acids
XL-HDL-TG%,"3.177 [2.993,3.360]",1.397e-246,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-CE,"3.168 [3.007,3.329]",0.000e+00,***,Cholesteryl Esters in Large VLDL
L-VLDL-PL,"3.165 [2.994,3.336]",4.194e-281,***,Phospholipids in Large VLDL
M-VLDL-PL,"3.156 [2.995,3.318]",0.000e+00,***,Phospholipids in Medium VLDL
VLDL-L,"3.151 [2.983,3.319]",1.601e-288,***,Total-Lipids in VLDL
VLDL-FC,"3.150 [2.987,3.314]",1.864e-304,***,Free Cholesterol in VLDL
S-VLDL-L,"3.143 [2.980,3.306]",0.000e+00,***,Total-Lipids in Small VLDL
S-VLDL-FC,"3.143 [2.983,3.303]",0.000e+00,***,Free Cholesterol in Small VLDL
S-VLDL-C,"3.140 [2.981,3.300]",0.000e+00,***,Cholesterol in Small VLDL
L-VLDL-P,"3.130 [2.957,3.302]",6.133e-269,***,Concentration of Large VLDL Particles
Clinical LDL-C,"3.107 [2.941,3.273]",1.735e-288,***,Clinical LDL Cholesterol
S-VLDL-CE,"3.094 [2.935,3.253]",0.000e+00,***,Cholesteryl Esters in Small VLDL
VLDL-PL,"3.082 [2.916,3.248]",2.960e-284,***,Phospholipids in VLDL
L-LDL-PL,"3.075 [2.912,3.238]",2.228e-292,***,Phospholipids in Large LDL
S-LDL-C%,"3.069 [2.903,3.236]",1.201e-278,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-FC,"3.052 [2.891,3.212]",1.183e-297,***,Free Cholesterol in Medium VLDL
S-VLDL-P,"3.027 [2.863,3.190]",1.199e-281,***,Concentration of Small VLDL Particles
XL-VLDL-L,"3.025 [2.850,3.200]",6.765e-245,***,Total-Lipids in Very Large VLDL
LDL-P,"3.014 [2.853,3.175]",3.687e-287,***,Concentration of LDL Particles
XL-VLDL-P,"2.988 [2.812,3.164]",5.837e-237,***,Concentration of Very Large VLDL Particles
VLDL-C,"2.982 [2.820,3.144]",4.438e-279,***,VLDL Cholesterol
L-VLDL-TG,"2.980 [2.806,3.155]",8.885e-240,***,Triglycerides in Large VLDL
Non-HDL-C,"2.970 [2.804,3.136]",3.136e-262,***,Total-Cholesterol Minus HDL-C
XL-VLDL-FC,"2.959 [2.787,3.131]",1.730e-242,***,Free Cholesterol in Very Large VLDL
S-LDL-FC,"2.945 [2.785,3.105]",1.726e-277,***,Free Cholesterol in Small LDL
XL-VLDL-PL,"2.945 [2.771,3.119]",1.033e-234,***,Phospholipids in Very Large VLDL
L-LDL-L,"2.937 [2.771,3.103]",9.819e-257,***,Total-Lipids in Large LDL
ApoB,"2.933 [2.770,3.095]",1.599e-267,***,Apolipoprotein B
