Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.003 [0.003,0.004]",8.435e-62,***,Glycoprotein Acetyls
MUFA%,"0.003 [0.003,0.003]",4.156e-48,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,"0.003 [0.003,0.003]",1.486e-59,***,Lactate
L-LDL-TG%,"0.003 [0.002,0.003]",1.231e-36,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,"0.003 [0.002,0.003]",6.790e-41,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,"0.003 [0.002,0.003]",1.578e-38,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"0.002 [0.002,0.003]",1.019e-30,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA,"0.002 [0.002,0.003]",2.666e-24,***,Monounsaturated Fatty Acids
IDL-TG%,"0.002 [0.002,0.002]",1.807e-22,***,Triglycerides to Total-Lipids in IDL percentage
Pyruvate,"0.002 [0.002,0.002]",8.970e-27,***,Pyruvate
L-HDL-TG,"0.002 [0.002,0.002]",2.443e-24,***,Triglycerides in Large HDL
M-HDL-TG,"0.002 [0.002,0.002]",1.827e-23,***,Triglycerides in Medium HDL
HDL-TG,"0.002 [0.002,0.002]",2.613e-22,***,Triglycerides in HDL
SFA%,"0.002 [0.002,0.002]",5.472e-18,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.002 [0.001,0.002]",7.794e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,"0.002 [0.001,0.002]",7.831e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,"0.002 [0.001,0.002]",3.051e-18,***,Triglycerides in Very Large HDL
SFA,"0.002 [0.001,0.002]",6.696e-15,***,Saturated Fatty Acids
IDL-TG,"0.002 [0.001,0.002]",1.669e-16,***,Triglycerides in IDL
XS-VLDL-PL%,"0.002 [0.001,0.002]",3.183e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,"0.002 [0.001,0.002]",2.244e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG,"0.002 [0.001,0.002]",1.779e-12,***,Triglycerides in Large LDL
XS-VLDL-TG,"0.002 [0.001,0.002]",1.423e-12,***,Triglycerides in Very Small VLDL
M-HDL-TG%,"0.002 [0.001,0.002]",1.000e-11,***,Triglycerides to Total-Lipids in Medium HDL percentage
LDL-TG,"0.002 [0.001,0.002]",3.119e-11,***,Triglycerides in LDL
S-HDL-TG%,"0.001 [0.001,0.002]",5.016e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,"0.001 [0.001,0.002]",5.179e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,"0.001 [0.001,0.002]",4.437e-10,***,Triglycerides in Small HDL
S-LDL-TG,"0.001 [0.001,0.002]",2.007e-08,***,Triglycerides in Small LDL
XS-VLDL-TG%,"0.001 [0.001,0.002]",1.740e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,"0.001 [0.001,0.002]",2.271e-12,***,3-Hydroxybutyrate
Total-FA,"0.001 [0.001,0.002]",1.496e-08,***,Total-Fatty Acids
XXL-VLDL-CE,"0.001 [0.001,0.002]",4.710e-08,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.001 [0.001,0.002]",1.076e-07,***,Triglycerides in Medium LDL
XXL-VLDL-PL,"0.001 [0.001,0.002]",5.579e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"0.001 [0.001,0.002]",3.390e-07,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Phe,"0.001 [0.001,0.002]",1.017e-08,***,Phenylalanine
XXL-VLDL-P,"0.001 [0.001,0.002]",3.236e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.001 [0.001,0.002]",2.096e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,"0.001 [0.001,0.002]",2.461e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-TG,"0.001 [0.001,0.002]",2.409e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.001 [0.001,0.002]",1.122e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-PL,"0.001 [0.001,0.002]",2.829e-06,***,Phospholipids in Medium HDL
HDL-PL,"0.001 [0.001,0.002]",1.750e-05,***,Phospholipids in HDL
M-VLDL-TG%,"0.001 [0.001,0.002]",9.612e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-TG,"0.001 [0.001,0.002]",1.812e-04,***,Total-Triglycerides
Phosphoglyc,"0.001 [0.001,0.001]",0.006,**,Phosphoglycerides
M-HDL-L,"0.001 [0.001,0.001]",0.008,**,Total-Lipids in Medium HDL
Ile,"0.001 [0.001,0.001]",0.005,**,Isoleucine
S-VLDL-TG,"0.001 [0.001,0.001]",0.009,**,Triglycerides in Small VLDL
Acetoacetate,"0.001 [0.001,0.001]",0.006,**,Acetoacetate
XS-VLDL-PL,"0.001 [0.001,0.001]",0.017,*,Phospholipids in Very Small VLDL
