Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.031 [0.030,0.033]",5.636e-271,***,Creatinine
SFA%,"0.012 [0.010,0.013]",6.971e-49,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,"0.011 [0.009,0.012]",1.114e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,"0.010 [0.009,0.012]",7.149e-46,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,"0.010 [0.008,0.011]",2.606e-36,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.009 [0.008,0.011]",3.020e-33,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.009 [0.008,0.011]",2.015e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.009 [0.007,0.010]",3.719e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC,"0.009 [0.007,0.010]",2.081e-32,***,Free Cholesterol in Very Large HDL
Gly,"0.008 [0.007,0.010]",1.679e-35,***,Glycine
M-LDL-TG%,"0.008 [0.007,0.009]",9.463e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,"0.008 [0.006,0.009]",1.979e-23,***,Glutamine
L-LDL-TG%,"0.008 [0.006,0.009]",7.613e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG,"0.007 [0.006,0.008]",1.415e-17,***,Triglycerides in Very Large HDL
TG/PG,"0.007 [0.005,0.009]",5.835e-13,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-PL%,"0.007 [0.005,0.009]",4.117e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,"0.007 [0.006,0.008]",3.267e-20,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,"0.007 [0.005,0.008]",2.363e-16,***,Triglycerides in Large HDL
L-HDL-FC%,"0.006 [0.004,0.008]",1.081e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,"0.006 [0.005,0.008]",2.905e-13,***,Phospholipids in Very Large HDL
IDL-TG%,"0.006 [0.005,0.008]",7.367e-11,***,Triglycerides to Total-Lipids in IDL percentage
PUFA/MUFA,"0.006 [0.004,0.008]",1.417e-08,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-TG%,"0.006 [0.005,0.007]",1.558e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
Acetate,"0.006 [0.005,0.007]",3.209e-12,***,Acetate
Val,"0.006 [0.004,0.007]",1.957e-10,***,Valine
Leu,"0.006 [0.004,0.007]",3.311e-10,***,Leucine
XL-HDL-P,"0.006 [0.004,0.007]",8.690e-11,***,Concentration of Very Large HDL Particles
XL-HDL-L,"0.006 [0.004,0.007]",3.626e-10,***,Total-Lipids in Very Large HDL
Total-BCAA,"0.005 [0.004,0.007]",1.825e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-TG%,"0.005 [0.004,0.007]",7.318e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-size,"0.005 [0.003,0.006]",4.538e-05,***,Average Diameter for HDL Particles
XL-HDL-FC%,"0.005 [0.003,0.006]",0.011,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Albumin,"0.005 [0.003,0.006]",7.118e-06,***,Albumin
IDL-PL%,"0.005 [0.003,0.006]",2.937e-06,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-C,"0.004 [0.003,0.006]",1.016e-04,***,Cholesterol in Very Large HDL
Citrate,"0.004 [0.003,0.005]",6.558e-04,***,Citrate
M-VLDL-TG%,"0.004 [0.003,0.006]",0.003,**,Triglycerides to Total-Lipids in Medium VLDL percentage
His,"0.004 [0.003,0.005]",0.002,**,Histidine
L-VLDL-TG%,"0.004 [0.003,0.005]",1.835e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-L,"-0.004 [-0.005,-0.002]",0.013,*,Total-Lipids in Small VLDL
VLDL-FC,"-0.004 [-0.005,-0.003]",0.005,**,Free Cholesterol in VLDL
XXL-VLDL-PL%,"-0.004 [-0.005,-0.003]",5.287e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC%,"-0.004 [-0.005,-0.002]",0.038,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XXL-VLDL-FC%,"-0.004 [-0.006,-0.003]",3.903e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,"-0.004 [-0.006,-0.003]",3.001e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,"-0.004 [-0.006,-0.003]",0.004,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,"-0.004 [-0.006,-0.003]",1.095e-04,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-C%,"-0.005 [-0.006,-0.003]",7.579e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C%,"-0.005 [-0.006,-0.003]",0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-L,"-0.005 [-0.006,-0.003]",6.936e-06,***,Total-Lipids in Medium VLDL
IDL-CE%,"-0.005 [-0.006,-0.003]",4.893e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-CE,"-0.005 [-0.006,-0.003]",9.680e-07,***,Cholesteryl Esters in Small VLDL
S-VLDL-C%,"-0.005 [-0.006,-0.003]",1.617e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
Glu-lactate,"-0.005 [-0.006,-0.003]",9.498e-06,***,Glucose-lactate
VLDL-C,"-0.005 [-0.006,-0.003]",1.011e-06,***,VLDL Cholesterol
S-LDL-PL,"-0.005 [-0.006,-0.003]",6.969e-07,***,Phospholipids in Small LDL
L-LDL-CE%,"-0.005 [-0.006,-0.004]",1.270e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-CE%,"-0.005 [-0.007,-0.003]",2.111e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,"-0.005 [-0.007,-0.003]",2.249e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-P,"-0.005 [-0.007,-0.004]",3.226e-09,***,Concentration of IDL Particles
