Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-P,"-0.666 [-0.779,-0.553]",1.396e-25,***,Concentration of Very Large HDL Particles
XL-VLDL-FC%,"-0.666 [-0.777,-0.555]",1.356e-26,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-P,"-0.672 [-0.790,-0.554]",1.417e-23,***,Concentration of Large HDL Particles
L-HDL-L,"-0.680 [-0.805,-0.556]",2.838e-21,***,Total-Lipids in Large HDL
M-VLDL-FC%,"-0.695 [-0.818,-0.571]",1.174e-22,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,"-0.703 [-0.836,-0.570]",7.583e-20,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,"-0.710 [-0.819,-0.600]",1.841e-31,***,Free Cholesterol in Very Large HDL
L-VLDL-CE%,"-0.724 [-0.844,-0.605]",3.785e-27,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,"-0.735 [-0.865,-0.606]",3.121e-23,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,"-0.737 [-0.866,-0.608]",1.064e-23,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE%,"-0.763 [-0.880,-0.646]",7.190e-32,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-C%,"-0.766 [-0.898,-0.634]",1.122e-24,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,"-0.770 [-0.884,-0.655]",3.612e-34,***,Phospholipids in Very Large HDL
XXL-VLDL-FC%,"-0.780 [-0.894,-0.666]",1.116e-35,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-PL%,"-0.780 [-0.899,-0.661]",2.618e-32,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-L,"-0.781 [-0.896,-0.666]",6.766e-35,***,Total-Lipids in Very Large HDL
XL-HDL-PL%,"-0.787 [-0.934,-0.641]",1.802e-20,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,"-0.824 [-0.948,-0.700]",1.461e-33,***,Average Diameter for HDL Particles
S-VLDL-FC%,"-0.827 [-0.949,-0.705]",1.312e-34,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC%,"-0.831 [-0.952,-0.710]",9.081e-36,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C,"-0.843 [-0.965,-0.721]",2.261e-36,***,Cholesterol in Large HDL
XL-HDL-C,"-0.846 [-0.960,-0.732]",2.517e-42,***,Cholesterol in Very Large HDL
XL-HDL-CE,"-0.868 [-0.983,-0.753]",5.970e-44,***,Cholesteryl Esters in Very Large HDL
S-LDL-PL%,"-0.872 [-0.983,-0.762]",2.474e-48,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-CE,"-0.880 [-1.001,-0.758]",2.274e-40,***,Cholesteryl Esters in Large HDL
M-VLDL-C%,"-0.892 [-1.021,-0.763]",4.108e-36,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"-0.892 [-1.008,-0.777]",4.566e-46,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-0.921 [-1.038,-0.804]",4.456e-48,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,"-0.942 [-1.069,-0.816]",7.984e-43,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,"-0.945 [-1.064,-0.826]",2.397e-49,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,"-0.957 [-1.092,-0.823]",6.783e-39,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"-1.015 [-1.143,-0.888]",1.186e-49,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,"-1.066 [-1.191,-0.940]",1.033e-56,***,Degree of Unsaturation
S-LDL-FC%,"-1.072 [-1.196,-0.948]",7.499e-59,***,Free Cholesterol to Total-Lipids in Small LDL percentage
DHA%,"-1.079 [-1.205,-0.953]",8.549e-58,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Gln,"-1.099 [-1.215,-0.983]",1.018e-71,***,Glutamine
M-LDL-FC%,"-1.170 [-1.300,-1.040]",5.980e-64,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"-1.264 [-1.392,-1.136]",1.237e-77,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"-1.268 [-1.397,-1.138]",5.040e-76,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6%,"-1.333 [-1.467,-1.199]",2.608e-79,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"-1.579 [-1.715,-1.443]",3.883e-109,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-1.644 [-1.776,-1.512]",1.806e-124,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,"-1.686 [-1.835,-1.536]",3.510e-102,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"-1.754 [-1.903,-1.604]",1.542e-110,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
