Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,"1.430 [1.390,1.471]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"1.411 [1.371,1.451]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,"1.314 [1.275,1.352]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-TG,"1.294 [1.255,1.332]",0.000e+00,***,Triglycerides in Very Large VLDL
L-HDL-TG%,"1.278 [1.238,1.319]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,"1.257 [1.213,1.301]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,"1.242 [1.204,1.280]",0.000e+00,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"1.239 [1.201,1.277]",0.000e+00,***,Concentration of Very Large VLDL Particles
L-HDL-PL%,"1.232 [1.189,1.274]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"1.224 [1.184,1.265]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-P,"1.215 [1.175,1.254]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"1.212 [1.174,1.249]",0.000e+00,***,Triglycerides in VLDL
XXL-VLDL-PL,"1.209 [1.170,1.248]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"1.208 [1.169,1.247]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"1.196 [1.156,1.235]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"1.193 [1.156,1.229]",0.000e+00,***,Triglycerides in Small HDL
XL-VLDL-PL,"1.188 [1.150,1.225]",0.000e+00,***,Phospholipids in Very Large VLDL
M-HDL-PL%,"1.180 [1.140,1.221]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-TG,"1.179 [1.142,1.217]",0.000e+00,***,Total-Triglycerides
L-VLDL-PL,"1.173 [1.136,1.210]",0.000e+00,***,Phospholipids in Large VLDL
L-VLDL-TG,"1.173 [1.135,1.210]",0.000e+00,***,Triglycerides in Large VLDL
XXL-VLDL-C,"1.169 [1.131,1.207]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-P,"1.166 [1.129,1.204]",0.000e+00,***,Concentration of Large VLDL Particles
XXL-VLDL-FC,"1.165 [1.127,1.204]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"1.153 [1.115,1.191]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-L,"1.151 [1.114,1.188]",0.000e+00,***,Total-Lipids in Large VLDL
L-VLDL-FC,"1.142 [1.105,1.179]",0.000e+00,***,Free Cholesterol in Large VLDL
S-HDL-TG%,"1.135 [1.099,1.172]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-FC,"1.132 [1.095,1.170]",0.000e+00,***,Free Cholesterol in Very Large VLDL
S-LDL-TG,"1.100 [1.061,1.139]",0.000e+00,***,Triglycerides in Small LDL
M-VLDL-TG,"1.081 [1.044,1.118]",0.000e+00,***,Triglycerides in Medium VLDL
M-HDL-TG%,"1.068 [1.031,1.105]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG,"1.065 [1.029,1.102]",0.000e+00,***,Triglycerides in Small VLDL
XL-VLDL-C,"1.035 [0.998,1.072]",0.000e+00,***,Cholesterol in Very Large VLDL
VLDL-L,"1.016 [0.979,1.052]",0.000e+00,***,Total-Lipids in VLDL
