Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-C%,"-0.071 [-0.087,-0.056]",1.286e-14,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-L,"-0.072 [-0.089,-0.055]",4.378e-11,***,Total-Lipids in Large HDL
L-HDL-PL,"-0.078 [-0.095,-0.061]",1.422e-14,***,Phospholipids in Large HDL
XXL-VLDL-CE%,"-0.079 [-0.094,-0.064]",5.682e-20,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,"-0.080 [-0.095,-0.065]",6.180e-20,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-CE%,"-0.082 [-0.099,-0.065]",2.432e-15,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-C%,"-0.082 [-0.100,-0.065]",7.195e-15,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL%,"-0.084 [-0.101,-0.068]",4.054e-18,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,"-0.085 [-0.102,-0.068]",3.934e-18,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-P,"-0.087 [-0.103,-0.072]",1.907e-23,***,Concentration of LDL Particles
Pyruvate,"-0.088 [-0.103,-0.072]",3.811e-23,***,Pyruvate
S-VLDL-PL%,"-0.090 [-0.106,-0.073]",1.079e-21,***,Phospholipids to Total-Lipids in Small VLDL percentage
ApoB,"-0.091 [-0.106,-0.075]",5.551e-25,***,Apolipoprotein B
M-LDL-TG,"-0.092 [-0.108,-0.075]",1.659e-21,***,Triglycerides in Medium LDL
S-LDL-CE%,"-0.094 [-0.109,-0.078]",3.869e-27,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-TG,"-0.096 [-0.113,-0.080]",4.675e-25,***,Triglycerides in LDL
L-LDL-P,"-0.097 [-0.113,-0.082]",7.194e-30,***,Concentration of Large LDL Particles
XL-HDL-C%,"-0.099 [-0.118,-0.081]",1.476e-20,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Remnant-C,"-0.100 [-0.116,-0.084]",2.912e-30,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-PL,"-0.100 [-0.116,-0.085]",9.796e-32,***,Phospholipids in Small LDL
M-HDL-C%,"-0.100 [-0.118,-0.083]",3.301e-24,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,"-0.102 [-0.118,-0.086]",1.692e-29,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-TG,"-0.105 [-0.121,-0.089]",1.970e-31,***,Triglycerides in Large LDL
LDL-size,"-0.105 [-0.122,-0.089]",5.002e-30,***,Average Diameter for LDL Particles
S-LDL-FC,"-0.109 [-0.124,-0.094]",5.578e-39,***,Free Cholesterol in Small LDL
IDL-P,"-0.109 [-0.125,-0.094]",7.130e-40,***,Concentration of IDL Particles
IDL-C%,"-0.113 [-0.130,-0.096]",1.518e-33,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-L,"-0.113 [-0.129,-0.098]",6.250e-41,***,Total-Lipids in Small LDL
IDL-PL,"-0.115 [-0.131,-0.099]",1.389e-40,***,Phospholipids in IDL
M-LDL-CE,"-0.118 [-0.133,-0.102]",8.224e-44,***,Cholesteryl Esters in Medium LDL
S-LDL-C%,"-0.118 [-0.134,-0.103]",6.247e-43,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-C,"-0.119 [-0.134,-0.103]",1.281e-45,***,Cholesterol in Small LDL
S-LDL-CE,"-0.119 [-0.135,-0.103]",5.399e-45,***,Cholesteryl Esters in Small LDL
IDL-FC,"-0.122 [-0.138,-0.106]",4.956e-46,***,Free Cholesterol in IDL
LA,"-0.122 [-0.139,-0.106]",4.235e-45,***,Linoleic Acid
PUFA,"-0.123 [-0.139,-0.106]",1.377e-43,***,Polyunsaturated Fatty Acids
M-HDL-FC%,"-0.126 [-0.144,-0.107]",3.333e-34,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Non-HDL-C,"-0.126 [-0.142,-0.110]",1.493e-49,***,Total-Cholesterol Minus HDL-C
M-LDL-C,"-0.126 [-0.142,-0.111]",1.257e-51,***,Cholesterol in Medium LDL
M-LDL-L,"-0.132 [-0.148,-0.117]",9.130e-57,***,Total-Lipids in Medium LDL
MUFA%,"-0.135 [-0.153,-0.117]",7.095e-45,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-FC,"-0.138 [-0.154,-0.122]",3.022e-58,***,Total-Free Cholesterol
LDL-CE,"-0.141 [-0.156,-0.125]",2.066e-63,***,Cholesteryl Esters in LDL
IDL-L,"-0.141 [-0.157,-0.124]",4.453e-60,***,Total-Lipids in IDL
IDL-CE%,"-0.141 [-0.158,-0.125]",2.222e-57,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,"-0.142 [-0.158,-0.126]",8.347e-64,***,Clinical LDL Cholesterol
M-LDL-FC,"-0.143 [-0.158,-0.127]",7.121e-68,***,Free Cholesterol in Medium LDL
M-LDL-PL,"-0.143 [-0.158,-0.127]",5.576e-68,***,Phospholipids in Medium LDL
LDL-PL,"-0.143 [-0.159,-0.128]",9.470e-68,***,Phospholipids in LDL
SFA,"-0.144 [-0.160,-0.127]",7.695e-58,***,Saturated Fatty Acids
LDL-C,"-0.145 [-0.161,-0.129]",3.183e-67,***,LDL Cholesterol
LDL-L,"-0.146 [-0.162,-0.130]",1.598e-68,***,Total-Lipids in LDL
IDL-C,"-0.146 [-0.162,-0.130]",1.145e-65,***,Cholesterol in IDL
L-LDL-PL,"-0.149 [-0.164,-0.133]",5.386e-73,***,Phospholipids in Large LDL
L-LDL-CE,"-0.149 [-0.165,-0.133]",1.302e-71,***,Cholesteryl Esters in Large LDL
Total-FA,"-0.149 [-0.166,-0.133]",4.493e-64,***,Total-Fatty Acids
Omega-6,"-0.150 [-0.166,-0.134]",6.163e-68,***,Omega-6 Fatty Acids
LDL-FC,"-0.150 [-0.166,-0.135]",2.150e-73,***,Free Cholesterol in LDL
Acetoacetate,"-0.152 [-0.167,-0.137]",3.717e-78,***,Acetoacetate
IDL-CE,"-0.152 [-0.168,-0.136]",1.689e-72,***,Cholesteryl Esters in IDL
Total-L,"-0.153 [-0.169,-0.137]",8.578e-70,***,Total-Lipids in Lipoprotein Particles
L-LDL-C,"-0.153 [-0.169,-0.138]",5.708e-75,***,Cholesterol in Large LDL
HDL-FC,"-0.153 [-0.170,-0.137]",2.571e-68,***,Free Cholesterol in HDL
L-LDL-L,"-0.155 [-0.171,-0.139]",2.269e-76,***,Total-Lipids in Large LDL
XL-HDL-CE%,"-0.157 [-0.174,-0.139]",2.838e-61,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-FC,"-0.157 [-0.173,-0.142]",3.991e-80,***,Free Cholesterol in Large LDL
MUFA,"-0.160 [-0.177,-0.143]",1.050e-71,***,Monounsaturated Fatty Acids
HDL-PL,"-0.168 [-0.184,-0.151]",3.017e-79,***,Phospholipids in HDL
Acetone,"-0.168 [-0.184,-0.152]",1.923e-90,***,Acetone
3-Hydroxybutyrate,"-0.171 [-0.186,-0.156]",2.696e-109,***,3-Hydroxybutyrate
Total-C,"-0.171 [-0.188,-0.155]",1.160e-86,***,Total-Cholesterol
HDL-C,"-0.172 [-0.189,-0.155]",1.011e-81,***,HDL Cholesterol
HDL-L,"-0.173 [-0.190,-0.156]",3.294e-82,***,Total-Lipids in HDL
HDL-CE,"-0.174 [-0.191,-0.157]",2.232e-84,***,Cholesteryl Esters in HDL
Total-CE,"-0.182 [-0.199,-0.166]",2.165e-98,***,Total-Esterified Cholesterol
M-HDL-PL,"-0.182 [-0.198,-0.166]",1.682e-101,***,Phospholipids in Medium HDL
SM,"-0.183 [-0.200,-0.167]",6.124e-101,***,Sphingomyelins
M-HDL-FC,"-0.185 [-0.201,-0.169]",4.995e-105,***,Free Cholesterol in Medium HDL
Total-PL,"-0.186 [-0.203,-0.169]",1.028e-100,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-L,"-0.190 [-0.207,-0.174]",8.980e-108,***,Total-Lipids in Medium HDL
PC,"-0.191 [-0.207,-0.174]",1.551e-105,***,Phosphatidylcholines
M-HDL-P,"-0.191 [-0.207,-0.175]",1.881e-114,***,Concentration of Medium HDL Particles
Phosphoglyc,"-0.196 [-0.213,-0.179]",7.949e-112,***,Phosphoglycerides
M-HDL-C,"-0.197 [-0.213,-0.180]",7.314e-116,***,Cholesterol in Medium HDL
M-HDL-CE,"-0.198 [-0.214,-0.181]",1.758e-118,***,Cholesteryl Esters in Medium HDL
ApoA1,"-0.198 [-0.215,-0.182]",1.028e-115,***,Apolipoprotein A1
Cholines,"-0.199 [-0.216,-0.182]",7.836e-115,***,Total-Cholines
S-HDL-PL,"-0.213 [-0.228,-0.197]",5.146e-154,***,Phospholipids in Small HDL
S-HDL-FC,"-0.220 [-0.236,-0.204]",4.604e-161,***,Free Cholesterol in Small HDL
S-HDL-L,"-0.220 [-0.235,-0.205]",7.971e-167,***,Total-Lipids in Small HDL
S-HDL-CE,"-0.230 [-0.245,-0.214]",4.901e-189,***,Cholesteryl Esters in Small HDL
HDL-P,"-0.231 [-0.247,-0.215]",4.308e-171,***,Concentration of HDL Particles
S-HDL-P,"-0.232 [-0.247,-0.217]",1.054e-190,***,Concentration of Small HDL Particles
S-HDL-C,"-0.235 [-0.251,-0.220]",8.165e-195,***,Cholesterol in Small HDL
Total-P,"-0.237 [-0.253,-0.221]",1.482e-179,***,Total-Concentration of Lipoprotein Particles
