Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.164 [0.149,0.180]",4.733e-91,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,"0.155 [0.142,0.169]",9.278e-110,***,Phospholipids in Small HDL
L-HDL-PL%,"0.149 [0.132,0.166]",3.081e-60,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-L,"0.145 [0.132,0.158]",7.281e-96,***,Total-Lipids in Small HDL
M-HDL-PL,"0.138 [0.124,0.151]",2.110e-78,***,Phospholipids in Medium HDL
SFA%,"0.137 [0.122,0.152]",1.182e-65,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.133 [0.118,0.147]",7.114e-64,***,Monounsaturated Fatty Acids
M-HDL-L,"0.129 [0.115,0.143]",1.529e-65,***,Total-Lipids in Medium HDL
SFA,"0.124 [0.109,0.138]",2.044e-54,***,Saturated Fatty Acids
S-HDL-C,"0.116 [0.103,0.129]",9.009e-62,***,Cholesterol in Small HDL
S-HDL-P,"0.116 [0.103,0.129]",6.741e-63,***,Concentration of Small HDL Particles
S-HDL-FC,"0.114 [0.101,0.128]",5.056e-56,***,Free Cholesterol in Small HDL
M-HDL-P,"0.113 [0.099,0.126]",5.629e-54,***,Concentration of Medium HDL Particles
S-HDL-CE,"0.111 [0.098,0.124]",6.110e-58,***,Cholesteryl Esters in Small HDL
HDL-P,"0.111 [0.097,0.124]",1.395e-51,***,Concentration of HDL Particles
M-HDL-TG,"0.110 [0.097,0.123]",2.402e-53,***,Triglycerides in Medium HDL
M-HDL-C,"0.107 [0.093,0.121]",3.325e-44,***,Cholesterol in Medium HDL
M-HDL-CE,"0.107 [0.093,0.121]",1.020e-44,***,Cholesteryl Esters in Medium HDL
ApoA1,"0.107 [0.092,0.121]",3.742e-43,***,Apolipoprotein A1
Total-P,"0.105 [0.091,0.118]",7.509e-45,***,Total-Concentration of Lipoprotein Particles
HDL-PL,"0.104 [0.090,0.119]",3.564e-40,***,Phospholipids in HDL
Phosphoglyc,"0.103 [0.089,0.118]",3.114e-38,***,Phosphoglycerides
M-HDL-FC,"0.101 [0.087,0.115]",3.523e-41,***,Free Cholesterol in Medium HDL
Total-FA,"0.099 [0.084,0.113]",2.649e-34,***,Total-Fatty Acids
XXL-VLDL-TG,"0.095 [0.080,0.110]",6.961e-29,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.094 [0.079,0.109]",3.083e-29,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG%,"0.094 [0.080,0.109]",2.580e-32,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL,"0.094 [0.079,0.109]",1.158e-28,***,Phospholipids in Chylomicrons and Extremely Large VLDL
HDL-TG,"0.094 [0.080,0.107]",1.958e-36,***,Triglycerides in HDL
GlycA,"0.093 [0.078,0.108]",1.198e-29,***,Glycoprotein Acetyls
S-HDL-TG,"0.093 [0.079,0.107]",4.884e-33,***,Triglycerides in Small HDL
XXL-VLDL-P,"0.093 [0.078,0.108]",1.983e-27,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
PC,"0.093 [0.078,0.107]",3.345e-30,***,Phosphatidylcholines
HDL-L,"0.091 [0.077,0.106]",9.288e-29,***,Total-Lipids in HDL
XXL-VLDL-FC,"0.091 [0.076,0.106]",1.006e-27,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Cholines,"0.090 [0.075,0.104]",8.435e-28,***,Total-Cholines
S-LDL-CE%,"0.090 [0.076,0.103]",1.302e-33,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-C,"0.089 [0.074,0.104]",9.132e-27,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.086 [0.071,0.101]",5.087e-25,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"0.085 [0.070,0.100]",5.078e-24,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"0.084 [0.070,0.098]",5.184e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,"0.083 [0.067,0.098]",1.953e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,"0.082 [0.068,0.096]",2.533e-26,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-PL,"0.079 [0.065,0.094]",6.997e-21,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-TG%,"0.078 [0.063,0.093]",4.255e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG,"0.076 [0.061,0.091]",4.360e-18,***,Triglycerides in Very Large VLDL
Total-TG,"0.073 [0.059,0.088]",8.611e-18,***,Total-Triglycerides
XL-VLDL-TG%,"0.073 [0.061,0.085]",5.730e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,"0.071 [0.058,0.085]",2.230e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,"0.071 [0.056,0.086]",5.179e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.069 [0.055,0.083]",3.049e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG,"0.069 [0.054,0.084]",8.652e-14,***,Triglycerides in Small LDL
VLDL-size,"0.067 [0.052,0.082]",1.714e-13,***,Average Diameter for VLDL Particles
VLDL-TG,"0.067 [0.052,0.081]",5.357e-14,***,Triglycerides in VLDL
LDL-TG,"0.065 [0.051,0.080]",3.546e-13,***,Triglycerides in LDL
XL-VLDL-L,"0.064 [0.049,0.079]",2.312e-12,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.064 [0.049,0.079]",5.711e-12,***,Concentration of Very Large VLDL Particles
M-LDL-TG,"0.064 [0.049,0.079]",9.666e-12,***,Triglycerides in Medium LDL
L-LDL-TG,"0.063 [0.049,0.077]",1.552e-12,***,Triglycerides in Large LDL
Omega-6/Omega-3,"0.062 [0.048,0.077]",7.676e-12,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,"0.061 [0.046,0.076]",7.672e-11,***,HDL Cholesterol
HDL-CE,"0.060 [0.046,0.075]",9.323e-11,***,Cholesteryl Esters in HDL
IDL-TG,"0.060 [0.046,0.074]",1.405e-11,***,Triglycerides in IDL
XL-VLDL-PL,"0.057 [0.042,0.071]",5.158e-09,***,Phospholipids in Very Large VLDL
HDL-FC,"0.056 [0.042,0.070]",7.040e-10,***,Free Cholesterol in HDL
Total-L,"0.055 [0.041,0.070]",1.795e-08,***,Total-Lipids in Lipoprotein Particles
