Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.611 [0.567 - 0.659],0.600 [0.597 - 0.602],0.600 [0.525 - 0.663],0.600 [0.597 - 0.602],0.001 [0.001 - 0.002],0.199 [0.124 - 0.262],0.003 [0.002 - 0.003]
Demographic,0.585 [0.543 - 0.640],0.563 [0.561 - 0.565],0.555 [0.486 - 0.652],0.563 [0.561 - 0.565],0.001 [0.001 - 0.001],0.118 [0.049 - 0.214],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.623 [0.583 - 0.674],0.595 [0.593 - 0.597],0.594 [0.528 - 0.657],0.595 [0.593 - 0.597],0.001 [0.001 - 0.002],0.189 [0.124 - 0.251],0.003 [0.002 - 0.003]
