Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.549 [0.514 - 0.577],0.531 [0.529 - 0.533],0.533 [0.478 - 0.585],0.531 [0.529 - 0.533],0.003 [0.002 - 0.003],0.065 [0.010 - 0.116],0.005 [0.005 - 0.006]
Demographic,0.687 [0.663 - 0.711],0.652 [0.650 - 0.654],0.646 [0.606 - 0.693],0.652 [0.650 - 0.654],0.004 [0.004 - 0.005],0.298 [0.259 - 0.346],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.680 [0.654 - 0.702],0.647 [0.645 - 0.648],0.644 [0.603 - 0.684],0.647 [0.645 - 0.648],0.004 [0.004 - 0.005],0.291 [0.250 - 0.331],0.009 [0.008 - 0.009]
