Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.522 [0.497 - 0.548],0.515 [0.513 - 0.517],0.516 [0.466 - 0.563],0.515 [0.513 - 0.517],0.002 [0.002 - 0.002],0.031 [-0.019 - 0.077],0.004 [0.004 - 0.004]
Demographic,0.531 [0.502 - 0.565],0.516 [0.514 - 0.518],0.518 [0.471 - 0.574],0.516 [0.514 - 0.518],0.002 [0.002 - 0.002],0.034 [-0.014 - 0.090],0.004 [0.003 - 0.005]
Metabolite+Demographic,0.523 [0.494 - 0.554],0.504 [0.502 - 0.506],0.501 [0.459 - 0.561],0.504 [0.502 - 0.506],0.002 [0.002 - 0.002],0.005 [-0.035 - 0.063],0.004 [0.003 - 0.004]
