Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.715 [0.706 - 0.724],0.659 [0.657 - 0.661],0.658 [0.643 - 0.673],0.659 [0.657 - 0.661],0.028 [0.027 - 0.030],0.317 [0.302 - 0.332],0.054 [0.053 - 0.057]
Demographic,0.878 [0.873 - 0.883],0.804 [0.803 - 0.806],0.807 [0.792 - 0.818],0.804 [0.803 - 0.806],0.059 [0.057 - 0.061],0.612 [0.596 - 0.622],0.110 [0.106 - 0.114]
Metabolite+Demographic,0.878 [0.873 - 0.883],0.804 [0.802 - 0.805],0.805 [0.792 - 0.818],0.803 [0.802 - 0.805],0.058 [0.056 - 0.061],0.609 [0.595 - 0.621],0.109 [0.105 - 0.113]
